house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
E00002181,128,25,13,45,29,5,8,3
E00002182,129,6,20,52,33,7,9,2
E00002183,121,61,22,23,5,3,6,1
E00002184,118,8,18,40,33,10,7,2
E00002185,165,30,55,30,26,6,16,2
E00002186,113,7,8,47,33,8,8,2
E00002187,119,10,12,48,29,9,7,4
E00002188,123,13,19,47,30,3,10,1
E00002189,131,19,5,76,23,2,5,1
E00002190,158,31,25,44,29,14,12,3
E00002191,130,12,8,49,48,3,8,2
E00002192,110,15,0,53,32,2,7,1
E00002193,123,14,11,46,35,5,10,2
E00002194,132,22,10,51,36,2,9,2
E00002195,166,19,16,60,52,10,8,1
E00002196,135,17,15,65,28,1,7,2
E00002197,121,16,13,31,43,10,5,3
E00002198,126,20,30,39,21,7,8,1
E00002199,127,22,20,49,25,3,7,1
E00002200,120,8,7,49,36,4,12,4
E00002201,140,21,17,35,36,9,20,2
E00002202,142,18,22,63,19,6,11,3
E00002203,131,14,14,53,29,9,8,4
E00002204,124,21,12,46,24,8,12,1
E00002205,136,16,6,61,38,4,10,1
E00002206,129,24,23,28,31,8,14,1
E00002207,128,28,4,55,28,3,9,1
E00002209,118,12,11,42,34,5,10,4
E00002224,135,18,10,35,40,8,15,9
E00002227,133,14,6,55,45,3,8,2
E00002233,118,6,10,36,37,12,11,6
E00002240,185,43,31,55,24,7,23,2
E00002241,155,22,36,47,19,13,14,4
E00002242,121,16,19,47,21,7,8,3
E00002243,108,34,15,31,16,3,6,3
E00002244,100,8,11,34,30,8,7,2
E00002245,123,7,7,51,41,3,9,5
E00002246,120,13,2,55,25,4,15,6
E00002247,99,17,4,28,24,4,19,3
E00002248,120,14,7,43,28,9,17,2
E00002249,93,8,1,47,22,3,10,2
E00002250,135,15,4,65,36,2,9,4
E00002251,124,13,32,29,21,9,18,2
E00002252,135,21,53,25,5,11,19,1
E00002253,127,9,1,64,39,2,8,4
E00002254,126,50,30,24,9,4,7,2
E00002255,121,29,17,34,24,1,12,4
E00002256,135,12,10,66,27,5,13,2
E00002257,129,51,14,28,22,7,5,2
E00002258,122,40,11,32,21,5,11,2
E00002259,149,34,38,33,23,6,14,1
E00002260,158,31,23,55,24,9,15,1
E00002261,85,16,3,39,16,2,5,4
E00002262,137,29,50,26,11,10,9,2
E00002263,196,16,52,46,27,18,31,6
E00002264,144,46,42,20,16,8,9,3
E00002265,99,14,18,34,19,3,8,3
E00002266,162,20,25,42,40,11,18,6
E00002267,136,82,12,22,9,1,8,2
E00002268,114,1,19,47,33,6,5,3
E00002269,127,14,4,69,25,3,8,4
E00002270,126,5,14,58,34,3,8,4
E00002271,101,5,7,39,34,7,7,2
E00002272,121,8,23,36,22,9,21,2
E00002273,131,4,21,43,43,4,12,4
E00002274,130,7,11,47,49,4,9,3
E00003110,112,22,21,30,27,3,7,2
E00003111,129,10,5,58,38,4,10,4
E00003112,141,27,43,34,17,7,8,5
E00003113,126,23,12,37,40,7,5,2
E00003114,121,39,9,31,21,2,15,4
E00003115,80,11,4,35,21,2,6,1
E00003116,127,15,9,51,40,1,7,4
E00003117,129,13,15,48,38,4,7,4
E00003118,208,65,69,46,10,3,15,0
E00003119,136,23,31,48,26,1,4,3
E00003120,118,15,8,34,45,5,9,2
E00003122,116,12,6,56,24,3,11,4
E00003123,143,5,18,45,56,8,9,2
E00003124,125,14,15,49,25,6,14,2
E00003125,118,21,7,37,37,8,4,4
E00003126,114,8,10,51,31,2,10,2
E00003127,97,29,19,20,4,10,13,2
E00003128,145,16,14,72,35,3,3,2
E00003129,146,31,19,50,31,1,14,0
E00003130,124,13,11,52,36,2,5,5
E00003131,132,10,13,54,41,2,6,6
E00003132,131,17,21,36,26,13,16,2
E00003133,130,9,10,67,34,3,5,2
E00003134,145,6,12,48,55,5,15,4
E00003135,125,15,14,37,36,8,12,3
E00003136,108,8,25,35,20,7,13,0
E00003137,119,7,49,39,11,6,7,0
E00003138,116,16,14,35,31,7,9,4
E00003139,132,9,24,40,43,3,6,7
E00003140,138,14,14,43,43,15,9,0
E00003141,135,7,10,55,43,10,6,4
E00003142,138,8,26,38,40,15,9,2
E00003143,135,20,18,45,30,5,11,6
E00003144,130,8,31,29,34,13,11,4
E00003145,132,22,11,45,39,0,11,4
E00003146,219,24,19,73,69,13,14,7
E00003147,123,8,23,47,28,6,10,1
E00003148,140,19,29,38,40,5,8,1
E00003149,133,24,30,42,25,4,8,0
