house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
W00000492,125,15,16,49,21,7,14,3
W00000493,117,12,37,26,16,4,19,3
W00000494,140,12,26,42,30,18,8,4
W00000495,121,22,16,34,16,9,17,7
W00000496,120,17,11,34,32,14,9,3
W00000497,132,16,25,34,36,6,12,3
W00000498,127,18,32,18,21,22,13,3
W00000499,129,12,21,26,20,20,22,8
W00000500,145,15,28,38,34,10,16,4
W00000501,134,7,21,25,34,31,11,5
W00000502,126,21,18,32,26,10,16,3
W00000503,127,22,17,31,21,16,16,4
W00000504,137,7,37,17,20,34,14,8
W00000505,138,11,37,38,29,12,9,2
W00000506,160,19,22,56,39,10,10,4
W00000507,104,23,18,31,20,4,8,0
W00000508,170,17,19,58,48,13,9,6
W00000509,152,21,20,56,34,2,12,7
W00000510,86,20,13,37,7,2,5,2
W00000511,118,14,31,30,21,7,15,0
W00000512,158,30,28,44,34,12,5,5
W00000513,130,21,17,33,35,10,12,2
W00000514,129,21,20,51,18,8,8,3
W00000515,122,28,16,27,28,8,10,5
W00000516,140,25,21,44,31,13,3,3
W00000517,107,27,11,35,19,2,11,2
W00000518,132,17,29,49,22,5,9,1
W00000519,175,16,56,41,36,4,18,4
W00000520,170,26,27,60,42,6,7,2
W00000521,115,14,31,34,17,8,9,2
W00000522,125,11,25,45,27,5,7,5
W00000523,117,20,13,46,20,5,11,2
W00000524,153,28,12,54,41,3,7,8
W00000525,149,18,26,51,40,2,10,2
W00000526,131,21,20,34,28,16,10,2
W00000527,123,15,27,48,17,6,10,0
W00000528,139,15,22,47,29,15,9,2
W00000529,134,29,27,38,11,14,13,2
W00000530,131,16,36,31,27,5,13,3
W00000531,135,21,29,44,26,8,6,1
W00000532,124,26,29,36,18,4,9,2
W00000533,147,20,41,35,26,12,10,3
W00000534,131,18,38,32,22,9,11,1
W00000535,131,27,21,53,17,6,6,1
W00000536,128,28,25,33,20,12,10,0
W00000537,118,7,17,27,35,11,18,3
W00000538,99,23,16,45,10,1,4,0
W00000539,145,26,20,75,11,2,7,4
W00000540,101,23,35,28,9,0,5,1
W00000541,147,26,42,49,18,4,5,3
W00000542,114,26,10,54,19,1,4,0
W00000543,121,33,20,46,16,0,3,3
W00000544,145,32,36,39,22,3,8,5
W00000545,111,26,22,35,14,3,10,1
W00000546,107,15,20,47,16,1,8,0
W00000547,52,9,5,23,12,1,1,1
W00000548,162,33,20,52,38,10,7,2
W00000549,156,42,34,31,18,20,9,2
W00000550,153,14,49,43,27,11,8,1
W00000551,154,30,15,65,27,6,9,2
W00000552,193,33,59,27,38,18,18,0
W00000553,139,24,35,34,27,4,13,2
W00000554,136,20,27,44,26,12,7,0
W00000555,143,27,43,39,14,13,6,1
W00000556,130,30,26,26,28,10,7,3
W00000557,119,20,17,33,25,10,9,5
W00000558,122,19,49,29,7,8,9,1
W00000559,118,42,5,43,15,1,11,1
W00000560,132,19,26,49,26,1,10,1
W00000561,149,25,61,27,19,10,5,2
W00000562,113,18,11,36,20,13,13,2
W00000563,118,23,14,35,30,6,8,2
W00000564,139,26,48,25,13,11,15,1
W00000565,113,29,44,17,9,6,6,2
W00000566,121,13,27,31,26,8,13,3
W00000567,105,9,42,21,13,8,7,5
W00000568,104,21,12,29,21,11,5,5
W00000569,142,12,22,33,40,24,10,1
W00000570,124,47,11,31,11,9,8,7
W00000571,111,15,10,48,22,4,10,2
W00000572,103,15,20,30,22,8,6,2
W00000573,119,15,7,53,33,2,9,0
W00000574,117,9,11,51,31,4,7,4
W00000575,57,11,6,27,9,3,1,0
W00000576,119,20,14,55,20,6,3,1
W00000577,115,20,24,31,19,10,6,5
W00000578,139,19,24,55,29,9,3,0
W00000579,177,19,39,56,31,24,8,0
W00000580,141,26,38,32,16,15,12,2
W00000581,170,28,36,47,33,14,8,4
W00000582,144,22,32,46,24,8,9,3
W00000583,149,21,26,57,25,11,7,2
W00000584,133,21,22,41,12,24,11,2
W00000585,158,20,39,45,38,10,5,1
W00000586,113,31,23,24,20,9,5,1
W00000587,133,23,24,53,24,1,8,0
W00000588,154,25,25,59,30,4,11,0
W00000589,137,26,32,39,15,12,12,1
W00000590,140,25,21,42,26,12,12,2
W00000591,142,20,19,65,18,5,10,5
W00000592,141,22,29,46,22,5,11,6
W00000593,126,24,20,27,31,12,11,1
W00000594,131,17,13,63,26,5,7,0
W00000595,140,13,18,44,27,16,17,5
W00000596,138,9,31,45,37,2,13,1
W00000597,129,10,24,57,22,9,5,2
W00000598,121,12,10,51,31,1,11,5
W00000599,123,13,23,36,26,13,9,3
W00000600,131,34,12,37,32,5,7,4
W00000601,141,22,25,43,35,5,9,2
W00000602,129,21,16,58,24,3,5,2
W00000603,136,15,44,36,21,15,5,0
W00000604,75,13,15,23,14,2,4,4
W00000605,102,21,13,27,24,12,4,1
W00000606,125,35,16,46,16,5,5,2
W00000607,126,25,29,42,16,7,7,0
W00000608,116,26,13,51,16,5,4,1
