ethn..geo_code,ethn..total_persons,ethn..ethnic_group_e_s_w_white_english_welsh_scottish_northern_irish_british_unit_persons,ethn..ethnic_group_e_s_w_white_irish_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_white_other_white_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_black_caribbean_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_black_african_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_asian_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_other_mixed_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_african_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_caribbean_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_other_black_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_arab_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
W00000238,287,274,0,0,0,1,0,5,0,0,4,0,0,3,0,0,0,0,0,274,0,7,6,0
W00000239,261,243,1,0,5,3,1,0,0,2,0,0,0,6,0,0,0,0,0,249,0,8,4,0
W00000240,231,229,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,1,0
W00000241,296,279,2,1,1,3,0,2,2,0,0,0,0,0,0,0,0,6,0,283,0,0,7,6
W00000242,288,274,2,0,8,1,0,0,0,0,0,0,0,0,3,0,0,0,0,284,3,0,1,0
W00000243,269,264,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0
W00000244,315,299,2,0,4,0,2,5,0,0,0,0,1,2,0,0,0,0,0,305,0,3,7,0
W00000245,243,233,0,0,4,0,1,1,0,0,0,1,0,1,1,1,0,0,0,237,2,2,2,0
W00000246,312,295,0,0,4,1,0,0,1,0,3,0,0,0,1,0,0,7,0,299,1,3,2,7
W00000247,318,304,4,0,0,3,0,1,0,6,0,0,0,0,0,0,0,0,0,308,0,6,4,0
W00000248,207,193,0,0,3,0,0,6,0,2,0,0,3,0,0,0,0,0,0,196,0,5,6,0
W00000249,274,267,0,1,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,269,0,2,3,0
W00000250,205,197,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,202,1,0,2,0
W00000251,174,166,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,172,0,1,1,0
W00000252,212,210,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,1,0
W00000253,192,185,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,187,0,0,3,2
W00000254,240,224,3,0,6,2,0,0,0,1,0,0,1,1,0,0,0,0,2,233,0,3,2,2
W00000255,269,249,2,3,9,2,0,1,1,0,0,0,0,2,0,0,0,0,0,263,0,2,4,0
W00000256,278,269,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0
W00000257,187,185,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,185,1,1,0,0
W00000258,424,399,4,1,5,0,0,7,0,1,0,0,0,0,0,0,0,6,1,409,0,1,7,7
W00000259,292,285,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,286,0,0,6,0
W00000260,274,266,2,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,271,0,1,1,1
W00000261,223,208,0,0,7,1,1,2,0,1,1,1,1,0,0,0,0,0,0,215,0,4,4,0
W00000262,331,327,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,329,1,0,0,1
W00000263,318,312,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,2,0
W00000264,243,242,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,242,0,0,1,0
W00000265,293,291,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0
W00000266,298,293,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,4,0
W00000267,310,301,0,0,4,1,2,0,0,0,0,0,1,0,0,0,0,1,0,305,0,1,3,1
W00000268,229,221,1,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,224,2,0,3,0
W00000269,224,220,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,223,0,0,1,0
W00000270,334,333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,1,0
W00000271,359,354,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,355,1,1,2,0
W00000272,264,255,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,6,0,255,0,1,2,6
W00000273,328,324,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,326,0,1,1,0
W00000274,211,195,0,2,5,1,0,0,1,0,0,0,1,0,0,0,0,6,0,202,0,1,2,6
W00000275,333,327,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,332,0,1,0,0
W00000276,330,327,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,328,0,0,2,0
W00000277,333,329,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,332,0,1,0,0
W00000278,349,339,2,0,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,346,0,1,2,0
W00000279,371,356,0,1,4,1,0,1,0,0,0,0,5,1,0,0,1,0,1,361,1,6,2,1
W00000280,280,274,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,278,0,0,2,0
W00000281,317,310,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,313,1,0,0,3
W00000282,248,246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,246,0,1,0,1
W00000283,313,297,5,0,3,2,0,0,0,0,0,0,0,1,0,4,0,1,0,305,4,1,2,1
W00000284,230,222,0,0,4,0,0,0,0,1,0,3,0,0,0,0,0,0,0,226,0,4,0,0
W00000285,223,216,3,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,220,1,0,2,0
W00000286,298,295,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,296,0,0,2,0
W00000287,179,172,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,1,0,175,0,1,2,1
W00000288,184,177,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,183,0,0,1,0
W00000289,330,321,1,0,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,325,1,0,4,0
W00000290,310,307,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,307,1,2,0,0
W00000291,312,310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,311,1,0,0,0
W00000292,339,328,1,0,4,0,2,0,0,0,3,0,0,1,0,0,0,0,0,333,0,4,2,0
W00000293,270,266,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,268,0,0,1,1
W00000294,255,250,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,253,0,0,1,1
W00000295,208,203,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,205,0,1,2,0
W00000296,257,253,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,254,0,2,1,0
W00000297,270,266,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,266,0,1,3,0
W00000298,339,337,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,337,0,1,1,0
W00000299,242,232,1,0,0,1,0,0,0,3,0,4,0,0,0,0,0,1,0,233,0,7,1,1
W00000300,219,190,4,0,6,0,1,4,0,3,6,2,0,3,0,0,0,0,0,200,0,14,5,0
W00000301,343,340,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,1,0
W00000302,361,347,1,3,7,0,0,0,0,0,0,0,2,0,0,0,0,1,0,358,0,2,0,1
W00000303,293,290,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,292,0,1,0,0
W00000304,390,375,3,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,388,0,0,2,0
W00000305,333,322,2,0,2,1,0,2,1,0,0,0,0,2,1,0,0,0,0,326,1,2,4,0
W00000306,293,289,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0
W00000307,329,323,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,326,0,2,0,1
W00000308,252,225,3,0,8,0,0,0,3,0,1,3,4,2,1,0,0,1,1,236,1,10,3,2
W00000309,272,249,0,0,19,0,0,0,0,0,2,0,0,1,1,0,0,0,0,268,1,3,0,0
W00000310,304,300,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,1,0
W00000311,252,231,7,2,9,0,0,1,1,0,0,0,0,0,0,0,0,0,1,249,0,0,2,1
W00000312,394,391,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,1,0
W00000313,279,272,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,278,0,1,0,0
W00000314,365,354,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,359,0,0,0,6
W00000315,328,312,4,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,326,0,1,1,0
W00000316,302,287,0,0,0,3,2,2,1,0,0,0,0,0,1,0,0,6,0,287,1,0,8,6
W00000317,283,188,1,2,5,3,1,1,2,9,1,3,18,4,4,0,0,39,2,196,4,35,7,41
W00000318,309,259,3,0,8,1,0,0,2,0,0,0,5,4,1,2,0,22,2,270,3,9,3,24
W00000319,341,252,6,1,14,1,1,6,0,5,2,2,27,3,1,0,0,11,9,273,1,39,8,20
W00000320,244,152,0,0,7,0,0,2,0,14,0,0,37,4,16,0,0,5,7,159,16,55,2,12
W00000322,331,324,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,2,326,0,1,2,2
W00000323,380,369,0,1,4,0,1,1,0,1,0,0,0,1,0,0,0,1,1,374,0,2,2,2
W00000324,334,324,2,3,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,330,0,1,3,0
W00000325,274,260,6,0,5,0,0,2,0,0,0,0,0,0,1,0,0,0,0,271,1,0,2,0
W00000326,334,328,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0
W00000327,256,253,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0
W00000328,329,276,0,0,24,0,1,0,2,0,1,5,8,0,5,0,0,7,0,300,5,14,3,7
W00000329,295,257,5,0,2,0,1,0,0,10,1,6,1,5,1,0,0,5,1,264,1,23,1,6
W00000330,405,358,2,0,4,2,0,2,1,11,6,0,16,0,0,0,0,2,1,364,0,33,5,3
W00000331,508,363,0,0,22,3,0,4,0,15,16,0,8,12,1,0,0,53,11,385,1,51,7,64
W00000332,312,270,1,0,7,1,0,0,6,6,5,0,0,3,1,0,0,12,0,278,1,14,7,12
W00000333,306,286,0,1,11,3,0,1,0,0,0,0,2,0,0,0,0,1,1,298,0,2,4,2
W00000334,270,265,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,1,0
W00000335,271,262,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,4,0,264,0,1,2,4
W00000336,279,272,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,0,273,1,1,0,4
W00000337,365,351,2,3,4,0,0,3,1,0,0,0,0,1,0,0,0,0,0,360,0,1,4,0
W00000338,265,258,0,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,262,0,1,2,0
W00000339,342,339,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,341,0,0,1,0
W00000340,247,236,0,0,5,0,0,2,0,3,0,0,0,0,0,1,0,0,0,241,1,3,2,0
W00000341,263,258,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,259,1,0,3,0
W00000342,261,258,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,259,0,1,1,0
W00000343,286,277,1,0,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,282,0,1,3,0
W00000344,224,221,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,222,0,0,2,0
W00000345,170,153,0,0,9,0,0,0,1,0,0,1,4,1,1,0,0,0,0,162,1,6,1,0
W00000346,333,315,2,0,2,1,0,0,0,0,0,10,0,2,0,0,0,1,0,319,0,12,1,1
W00000347,246,239,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,241,0,2,0,3
W00000348,351,335,7,0,4,0,0,0,1,0,1,0,0,0,0,0,0,3,0,346,0,1,1,3
W00000349,342,339,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,340,0,1,1,0
W00000350,212,208,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,3,0
W00000351,258,255,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,256,0,0,2,0
W00000352,258,256,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,257,0,1,0,0
W00000353,250,246,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248,0,0,2,0
W00000354,308,299,0,1,2,0,0,0,5,0,0,0,0,1,0,0,0,0,0,302,0,1,5,0
W00000355,257,255,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0
W00000356,209,203,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,2,0
W00000357,484,469,1,1,4,0,1,1,5,0,0,0,0,1,0,0,0,1,0,475,0,1,7,1
W00000358,249,243,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,247,1,0,0,1
W00000359,281,278,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,279,0,1,1,0
W00000360,261,256,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,1,0
W00000362,370,314,4,1,10,2,0,7,4,0,11,2,5,7,0,0,0,1,2,329,0,25,13,3
W00000363,309,293,0,0,3,4,0,3,0,2,0,0,2,0,0,0,0,1,1,296,0,4,7,2
W00000364,313,298,4,0,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,310,0,1,1,1
W00000365,314,306,1,0,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,310,0,1,3,0
W00000366,378,360,0,0,3,0,0,11,2,1,0,0,1,0,0,0,0,0,0,363,0,2,13,0
W00000367,383,369,2,0,0,5,0,0,0,5,0,0,0,1,1,0,0,0,0,371,1,6,5,0
W00000368,354,333,3,1,5,3,0,3,2,0,0,0,2,1,0,0,0,1,0,342,0,3,8,1
W00000369,329,316,4,1,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,327,0,1,0,1
W00000370,318,270,0,0,15,0,0,3,1,8,0,5,8,1,0,0,0,6,1,285,0,22,4,7
W00000371,308,259,2,4,12,0,0,2,0,5,4,1,12,0,0,0,0,7,0,277,0,22,2,7
W00000372,317,283,3,0,6,2,2,0,0,2,2,0,1,4,0,0,1,11,0,292,1,9,4,11
W00000373,268,220,3,0,0,0,1,6,1,10,5,0,15,4,0,0,0,3,0,223,0,34,8,3
W00000374,292,255,1,0,12,0,0,1,0,6,0,0,5,1,0,0,1,7,3,268,1,12,1,10
W00000375,274,248,0,0,5,0,0,2,0,0,4,4,7,3,0,0,0,0,1,253,0,18,2,1
W00000376,225,223,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0
W00000377,287,279,0,0,3,0,0,0,0,1,0,0,0,4,0,0,0,0,0,282,0,5,0,0
W00000378,303,301,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0
W00000379,338,334,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,336,0,1,1,0
W00000380,273,271,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,271,0,1,1,0
W00000381,269,267,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,1,0
W00000382,264,244,4,1,5,0,1,2,1,0,0,1,3,1,0,1,0,0,0,254,1,5,4,0
W00000383,304,292,3,0,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,299,0,1,4,0
W00000384,288,273,4,0,3,0,1,1,1,0,0,0,5,0,0,0,0,0,0,280,0,5,3,0
W00000385,240,224,4,1,2,1,0,0,0,0,0,0,2,4,1,1,0,0,0,231,2,6,1,0
W00000386,351,337,0,0,3,6,0,3,0,1,0,1,0,0,0,0,0,0,0,340,0,2,9,0
W00000387,272,263,2,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,270,0,1,1,0
W00000388,278,273,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,274,0,3,1,0
W00000389,248,222,1,0,3,0,0,0,0,0,6,0,8,0,2,1,1,2,2,226,4,14,0,4
W00000390,370,304,2,0,1,0,1,1,1,11,2,8,21,4,5,0,1,7,1,307,6,46,3,8
W00000391,218,190,3,0,7,0,2,0,1,0,6,0,1,4,1,0,0,3,0,200,1,11,3,3
W00000392,317,276,2,0,12,0,2,2,0,0,1,1,6,8,0,0,0,5,2,290,0,16,4,7
W00000393,343,275,4,1,9,4,3,7,1,3,4,0,18,5,4,0,1,4,0,289,5,30,15,4
W00000394,392,304,3,0,4,1,2,2,1,8,3,16,14,3,3,0,2,20,6,311,5,44,6,26
W00000395,319,297,0,0,7,1,0,0,2,1,0,0,6,0,0,0,0,4,1,304,0,7,3,5
W00000396,435,326,5,3,20,0,4,1,0,1,0,20,21,8,5,0,0,13,8,354,5,50,5,21
W00000397,325,280,0,3,6,0,0,0,0,2,0,0,14,9,2,0,0,3,6,289,2,25,0,9
W00000398,235,206,6,0,6,0,1,0,0,0,0,0,0,0,3,0,0,10,3,218,3,0,1,13
W00000399,303,296,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,301,0,0,1,1
W00000400,258,255,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,1,0
W00000401,253,251,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0
W00000402,303,300,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,302,0,0,0,1
W00000403,153,150,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,152,0,0,1,0
W00000404,413,397,3,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,411,0,0,2,0
W00000405,260,255,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,256,0,0,3,1
W00000406,385,374,4,0,2,0,0,2,0,0,0,0,0,1,0,2,0,0,0,380,2,1,2,0
W00000407,138,134,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0
W00000408,315,304,2,0,3,0,0,1,3,0,0,0,0,0,0,1,0,0,1,309,1,0,4,1
W00000409,389,276,0,0,99,1,1,2,1,0,0,0,0,5,0,1,1,0,2,375,2,5,5,2
W00000410,335,318,1,4,5,1,0,2,2,0,0,0,0,1,0,0,0,0,1,328,0,1,5,1
W00000411,278,248,0,0,5,2,0,4,1,0,0,0,3,2,0,1,0,12,0,253,1,5,7,12
W00000412,353,346,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,2,349,0,1,1,2
W00000413,182,179,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,180,0,1,1,0
W00000414,285,275,1,0,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,276,0,0,9,0
W00000415,314,305,1,0,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,311,0,1,1,1
W00000416,299,279,2,0,9,1,0,2,1,1,1,1,0,2,0,0,0,0,0,290,0,5,4,0
W00000417,275,261,5,0,4,1,2,0,0,0,0,0,0,1,1,0,0,0,0,270,1,1,3,0
W00000418,318,311,1,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,315,1,0,2,0
W00000419,392,385,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,2,0
W00000420,354,349,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,1,0
W00000421,349,328,2,0,17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,347,0,1,1,0
W00000422,416,413,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,414,0,1,1,0
W00000423,260,246,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,8,0,249,0,1,2,8
W00000424,276,271,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,272,0,3,1,0
W00000425,336,333,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,1,0
W00000426,334,322,0,0,5,0,1,0,0,0,0,0,0,0,0,6,0,0,0,327,6,0,1,0
W00000427,250,242,0,0,0,2,0,0,0,2,0,0,0,0,0,4,0,0,0,242,4,2,2,0
W00000428,228,224,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,225,3,0,0,0
W00000429,243,236,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,240,2,0,1,0
W00000430,310,301,0,0,3,0,0,0,1,0,0,0,0,1,0,4,0,0,0,304,4,1,1,0
W00000431,303,300,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,301,0,2,0,0
W00000432,252,239,0,0,3,0,0,1,0,0,0,6,0,1,0,1,0,0,1,242,1,7,1,1
W00000433,274,266,0,1,4,0,0,0,0,1,0,0,0,0,0,2,0,0,0,271,2,1,0,0
W00000434,147,141,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,144,0,1,2,0
W00000435,378,368,3,0,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,375,1,0,1,1
W00000436,360,356,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,356,1,0,3,0
W00000437,290,282,0,0,2,3,1,1,0,0,0,0,0,0,0,0,1,0,0,284,1,0,5,0
W00000438,228,224,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,1,0
W00000439,313,303,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,5,1,304,0,1,2,6
W00000440,275,271,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,271,0,0,2,2
W00000441,386,381,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,384,1,0,1,0
W00000442,307,300,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,304,0,2,1,0
W00000443,307,303,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,2,0
W00000444,328,322,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,1,0
W00000445,260,250,2,1,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,257,1,2,0,0
W00000446,289,284,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,284,0,2,3,0
W00000447,328,325,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,327,0,1,0,0
W00000448,337,332,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,335,0,0,0,2
W00000449,307,300,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,1,0
W00000450,352,347,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,351,0,0,0,1
W00000451,296,284,3,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,294,0,1,1,0
W00000452,323,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0
W00000453,379,365,1,0,8,0,0,1,2,2,0,0,0,0,0,0,0,0,0,374,0,2,3,0
W00000454,346,339,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0
W00000455,399,392,1,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,395,0,2,2,0
W00000456,319,317,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0
W00000457,294,288,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,1,0
W00000458,333,332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,1,0
W00000459,389,386,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,386,0,0,3,0
W00000460,350,321,5,6,7,0,0,1,2,0,0,0,4,1,2,0,0,1,0,339,2,5,3,1
W00000461,189,172,1,0,1,1,1,1,5,0,3,0,0,1,3,0,0,0,0,174,3,4,8,0
W00000462,362,346,1,0,5,2,0,0,0,3,0,0,2,2,1,0,0,0,0,352,1,7,2,0
W00000463,304,268,1,0,6,1,3,0,1,6,0,0,3,3,4,0,0,8,0,275,4,12,5,8
W00000464,365,350,1,2,2,0,1,0,1,0,0,1,2,4,0,0,0,1,0,355,0,7,2,1
W00000465,297,280,1,1,3,0,0,1,3,4,0,0,3,0,0,0,0,1,0,285,0,7,4,1
W00000466,372,350,0,0,4,0,3,0,3,0,0,0,4,1,0,0,0,7,0,354,0,5,6,7
W00000467,327,296,2,0,9,0,0,2,2,4,0,0,0,11,0,0,0,0,1,307,0,15,4,1
W00000468,520,450,3,0,14,1,2,4,3,7,1,0,20,4,2,2,0,4,3,467,4,32,10,7
W00000469,470,319,8,1,22,3,0,5,2,8,8,1,50,14,4,2,1,19,3,350,7,81,10,22
W00000470,419,318,0,0,20,0,4,3,8,8,5,8,22,3,8,1,3,7,1,338,12,46,15,8
W00000472,434,285,4,0,13,5,2,9,2,18,6,2,55,14,8,0,0,5,6,302,8,95,18,11
W00000473,232,212,1,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,231,0,0,1,0
W00000474,285,280,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,283,0,2,0,0
W00000475,352,347,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,348,0,3,1,0
W00000476,338,316,3,0,10,1,0,0,0,3,0,2,2,1,0,0,0,0,0,329,0,8,1,0
W00000477,294,278,0,0,6,0,0,2,1,0,6,0,0,1,0,0,0,0,0,284,0,7,3,0
W00000478,223,219,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,221,0,2,0,0
W00000479,217,195,3,0,12,0,0,0,1,5,0,0,0,0,0,0,0,1,0,210,0,5,1,1
W00000480,255,252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,253,1,0,0,1
W00000481,344,339,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,2,0
W00000482,372,366,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,370,0,0,2,0
W00000483,238,232,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0
W00000484,275,270,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0
W00000485,285,281,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0
W00000486,267,262,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,1,0
W00000487,282,278,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,280,1,0,1,0
W00000488,275,263,3,0,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,268,0,0,7,0
W00000489,264,257,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,3,0
