ethn..geo_code,ethn..total_persons,ethn..ethnic_group_e_s_w_white_english_welsh_scottish_northern_irish_british_unit_persons,ethn..ethnic_group_e_s_w_white_irish_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_white_other_white_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_black_caribbean_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_black_african_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_asian_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_other_mixed_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_african_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_caribbean_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_other_black_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_arab_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
W00002353,245,237,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,243,0,0,2,0
W00002704,252,246,0,0,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,248,0,1,3,0
W00002705,273,262,0,0,6,0,0,0,0,0,0,4,0,0,0,1,0,0,0,268,1,4,0,0
W00002706,243,219,2,0,19,0,0,2,0,0,0,0,0,0,0,0,0,1,0,240,0,0,2,1
W00002707,192,187,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,191,0,0,0,1
W00002708,216,201,2,0,7,0,0,0,3,0,0,0,1,0,0,2,0,0,0,210,2,1,3,0
W00002709,246,240,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,245,1,0,0,0
W00002710,168,161,1,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,162,0,5,1,0
W00002711,531,485,3,0,14,2,0,0,1,0,0,0,2,3,5,15,0,0,1,502,20,5,3,1
W00002712,179,175,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,176,1,0,2,0
W00002713,240,231,4,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,236,0,1,2,1
W00002714,291,288,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,290,0,0,1,0
W00002715,251,240,0,1,6,1,0,0,1,0,0,0,1,0,0,1,0,0,0,247,1,1,2,0
W00002716,344,336,0,4,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,340,0,3,1,0
W00002717,131,128,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,129,0,1,1,0
W00002718,239,230,0,1,3,0,0,0,4,0,0,0,0,0,1,0,0,0,0,234,1,0,4,0
W00002719,376,356,3,0,12,0,0,0,1,3,0,0,0,1,0,0,0,0,0,371,0,4,1,0
W00002720,215,201,0,0,1,0,0,0,1,0,6,4,1,0,1,0,0,0,0,202,1,11,1,0
W00002721,257,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0
W00002722,300,292,1,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,293,0,2,5,0
W00002723,195,193,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,194,0,1,0,0
W00002724,213,200,4,0,4,0,0,0,1,1,0,0,0,2,0,0,0,0,1,208,0,3,1,1
W00002725,228,218,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,220,0,7,0,1
W00002726,253,231,0,0,8,0,1,1,0,0,0,0,3,1,0,0,0,1,7,239,0,4,2,8
W00002727,216,209,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,2,209,0,3,2,2
W00002728,311,291,2,0,0,1,1,1,1,9,0,0,0,0,0,0,0,0,5,293,0,9,4,5
W00002729,213,200,1,0,7,0,0,1,0,1,1,1,1,0,0,0,0,0,0,208,0,4,1,0
W00002730,233,222,0,0,1,1,0,1,1,0,0,0,1,6,0,0,0,0,0,223,0,7,3,0
W00002731,386,362,2,0,8,4,1,3,1,3,0,1,0,0,0,1,0,0,0,372,1,4,9,0
W00002732,286,275,1,0,5,0,0,1,1,0,0,0,1,0,2,0,0,0,0,281,2,1,2,0
W00002733,229,213,1,0,4,1,0,3,2,3,0,1,0,1,0,0,0,0,0,218,0,5,6,0
W00002734,273,255,3,1,6,1,0,0,2,0,1,3,0,1,0,0,0,0,0,265,0,5,3,0
W00002736,431,355,8,1,31,4,3,4,3,9,0,2,2,5,4,0,0,0,0,395,4,18,14,0
W00002737,317,278,2,0,17,1,0,1,0,1,0,0,10,1,1,0,0,5,0,297,1,12,2,5
W00002738,490,411,2,0,36,2,1,2,6,11,0,1,4,2,4,3,0,2,3,449,7,18,11,5
W00002739,319,271,6,0,26,2,0,0,0,2,0,0,9,1,1,0,1,0,0,303,2,12,2,0
W00002740,443,363,5,1,30,2,2,2,3,10,0,1,18,2,3,1,0,0,0,399,4,31,9,0
W00002741,315,272,1,0,20,2,1,1,0,2,2,0,9,2,1,1,0,0,1,293,2,15,4,1
W00002742,350,264,7,0,49,0,1,9,0,3,0,4,9,0,3,0,0,1,0,320,3,16,10,1
W00002743,348,306,4,1,18,1,1,2,4,3,0,0,3,1,1,0,0,1,2,329,1,7,8,3
W00002744,202,174,2,2,14,0,4,0,0,2,1,0,0,0,3,0,0,0,0,192,3,3,4,0
W00002745,199,148,6,0,30,0,0,1,3,4,0,0,5,0,0,0,0,0,2,184,0,9,4,2
W00002746,295,267,1,0,8,2,1,0,3,4,0,1,5,0,2,0,1,0,0,276,3,10,6,0
W00002747,346,289,3,0,23,1,0,3,1,7,0,0,15,2,0,0,0,0,2,315,0,24,5,2
W00002748,367,293,9,1,33,2,1,3,4,4,0,0,0,3,1,0,0,0,13,336,1,7,10,13
W00002751,272,215,4,1,33,0,1,2,2,4,0,0,5,4,0,0,0,1,0,253,0,13,5,1
W00002752,340,292,3,1,16,2,0,4,2,5,1,1,5,1,1,0,0,0,6,312,1,13,8,6
W00002753,366,345,0,0,5,1,0,0,0,3,0,0,0,4,4,1,0,2,1,350,5,7,1,3
W00002754,322,312,0,0,6,0,0,2,0,0,0,0,0,1,1,0,0,0,0,318,1,1,2,0
W00002755,327,301,4,0,6,4,0,1,3,4,1,0,0,2,0,0,0,1,0,311,0,7,8,1
W00002756,332,295,0,0,14,1,0,2,2,1,0,5,1,3,1,0,0,0,7,309,1,10,5,7
W00002757,232,197,2,0,11,4,0,4,1,5,3,0,1,3,0,0,0,0,1,210,0,12,9,1
W00002758,251,235,4,0,7,3,0,1,0,0,0,0,1,0,0,0,0,0,0,246,0,1,4,0
W00002759,314,287,2,0,7,0,0,5,0,6,4,0,1,1,0,0,0,1,0,296,0,12,5,1
W00002760,277,257,1,0,6,1,0,0,4,0,7,0,0,0,0,0,0,0,1,264,0,7,5,1
W00002761,300,284,1,0,13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,298,0,1,1,0
W00002762,401,376,5,0,9,0,0,1,2,0,0,0,1,1,4,0,0,1,1,390,4,2,3,2
W00002763,341,296,2,1,21,4,0,1,1,2,0,0,6,3,1,2,0,1,0,320,3,11,6,1
W00002764,340,297,4,0,20,1,0,5,2,2,3,0,0,1,4,0,0,1,0,321,4,6,8,1
W00002765,285,253,2,0,13,0,1,1,2,8,3,1,0,0,0,0,0,1,0,268,0,12,4,1
W00002766,384,326,6,0,30,4,1,1,2,2,1,0,6,2,2,0,0,0,1,362,2,11,8,1
W00002767,239,214,2,0,6,1,1,1,2,1,0,0,2,1,1,0,0,6,1,222,1,4,5,7
W00002768,131,128,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,129,0,1,1,0
W00002769,276,237,3,0,17,1,1,3,2,2,1,0,1,4,1,0,0,1,2,257,1,8,7,3
W00002770,328,289,1,0,22,1,0,5,1,2,1,0,2,2,0,0,0,1,1,312,0,7,7,2
W00002771,407,304,4,0,47,4,1,2,3,9,0,0,11,9,3,1,1,1,7,355,5,29,10,8
W00002772,296,287,0,0,0,1,0,4,0,1,0,0,0,0,0,1,0,0,2,287,1,1,5,2
W00002773,249,245,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,1,0
W00002774,273,263,1,0,5,0,0,0,1,0,0,0,0,1,0,2,0,0,0,269,2,1,1,0
W00002775,241,233,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,238,1,0,2,0
W00002776,305,297,0,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,302,0,1,2,0
W00002777,263,258,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,261,0,1,1,0
W00002778,265,257,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,262,0,0,3,0
W00002779,221,213,1,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,218,0,1,2,0
W00002780,229,217,0,0,4,0,0,0,4,0,0,0,0,1,2,1,0,0,0,221,3,1,4,0
W00002781,290,281,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,1,0
W00002782,264,258,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,263,0,1,0,0
W00002783,130,124,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,128,2,0,0,0
W00002784,353,343,2,0,3,1,0,0,0,0,3,0,1,0,0,0,0,0,0,348,0,4,1,0
W00002785,326,319,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0
W00002786,275,261,1,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,272,0,0,3,0
W00002787,258,250,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,1,0
W00002788,281,276,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0
W00002789,233,227,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0
W00002790,246,244,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,245,0,0,1,0
W00002791,351,329,2,0,10,0,0,2,0,6,0,0,2,0,0,0,0,0,0,341,0,8,2,0
W00002792,324,310,1,0,3,1,0,0,0,0,0,0,0,1,3,5,0,0,0,314,8,1,1,0
W00002793,338,314,4,0,5,1,0,2,3,1,0,0,0,0,0,6,0,2,0,323,6,1,6,2
W00002794,270,262,3,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,269,1,0,0,0
W00002795,317,311,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,314,3,0,0,0
W00002796,310,282,0,1,12,4,0,0,0,3,0,0,2,0,0,5,0,1,0,295,5,5,4,1
W00002797,382,368,2,0,2,0,0,2,1,0,0,5,0,0,1,0,0,0,1,372,1,5,3,1
W00002798,278,273,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,276,0,0,1,1
W00002799,269,260,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,268,0,0,1,0
W00002800,203,200,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0
W00002801,309,293,6,0,6,0,2,0,0,0,0,1,0,0,1,0,0,0,0,305,1,1,2,0
W00002802,273,267,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,270,0,1,2,0
W00002803,260,254,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,258,0,1,1,0
W00002805,247,197,4,0,12,3,1,1,0,8,4,0,9,1,1,0,0,5,1,213,1,22,5,6
W00002806,353,305,3,0,13,0,0,3,0,9,3,0,5,5,2,0,0,4,1,321,2,22,3,5
W00002807,265,216,2,0,6,3,0,0,1,17,0,0,8,7,5,0,0,0,0,224,5,32,4,0
W00002808,341,314,2,0,7,1,0,1,2,1,0,1,0,2,3,0,2,2,3,323,5,4,4,5
W00002809,285,269,2,0,6,0,1,0,1,4,0,0,0,0,1,0,0,1,0,277,1,4,2,1
W00002811,255,243,1,0,7,1,0,0,0,0,0,0,2,0,0,0,0,0,1,251,0,2,1,1
W00002812,318,261,1,1,23,0,0,2,1,4,0,0,2,6,0,0,0,15,2,286,0,12,3,17
W00002813,218,175,2,4,22,1,1,3,3,0,0,0,0,2,0,0,0,0,5,203,0,2,8,5
W00002814,417,338,3,1,48,1,1,0,0,8,0,0,0,0,0,2,0,7,8,390,2,8,2,15
W00002815,316,274,2,0,30,0,3,2,0,1,0,0,1,0,1,0,0,0,2,306,1,2,5,2
W00002816,264,246,2,6,3,0,1,0,0,0,0,0,1,3,0,0,0,2,0,257,0,4,1,2
W00002818,190,154,1,0,7,1,0,0,0,7,0,4,8,3,3,0,0,1,1,162,3,22,1,2
W00002819,254,228,4,0,12,3,0,3,2,1,0,0,0,0,0,0,0,0,1,244,0,1,8,1
W00002820,487,473,1,0,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,485,0,0,2,0
W00002821,329,325,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,325,0,0,3,1
W00002822,260,248,1,1,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,253,0,5,2,0
W00002823,366,363,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,1,0
W00002824,174,168,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,171,0,0,2,1
W00002825,263,245,1,1,2,3,0,2,1,0,0,0,2,1,1,0,0,1,3,249,1,3,6,4
W00002826,194,180,2,0,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,191,1,1,1,0
W00002827,239,216,3,0,6,0,0,4,4,3,1,0,0,0,0,0,0,0,2,225,0,4,8,2
W00002828,346,283,0,0,10,0,2,0,5,5,2,1,6,12,0,0,0,17,3,293,0,26,7,20
W00002829,200,186,3,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,199,0,1,0,0
W00002831,1482,1226,13,0,138,11,5,14,11,14,1,1,12,9,6,3,2,11,5,1377,11,37,41,16
W00002832,269,258,0,1,4,2,0,1,0,0,1,0,0,1,0,1,0,0,0,263,1,2,3,0
W00002833,242,231,2,0,5,0,0,2,0,0,0,0,0,1,0,0,0,0,1,238,0,1,2,1
W00002834,521,518,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,520,0,0,1,0
W00002835,148,146,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0
W00002836,282,279,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0
W00002837,373,371,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0
W00002838,353,343,2,0,3,0,2,0,0,1,0,0,0,0,2,0,0,0,0,348,2,1,2,0
W00002839,207,202,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0
W00002840,238,235,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,236,1,0,1,0
W00002841,333,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,332,0,0,1,0
W00002842,388,376,3,0,1,1,0,0,0,0,1,6,0,0,0,0,0,0,0,380,0,7,1,0
W00002843,292,281,4,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,289,2,1,0,0
W00002844,168,164,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,165,0,0,3,0
W00002845,306,299,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,305,0,1,0,0
W00002846,252,241,0,0,4,1,0,1,0,0,0,0,0,1,0,0,0,1,3,245,0,1,2,4
W00002847,208,206,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0
W00002848,191,189,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0
W00002849,299,293,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,296,0,0,1,2
W00002850,183,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182,0,0,0,1
W00002851,410,358,4,0,14,0,0,1,0,1,0,5,0,7,0,0,0,20,0,376,0,13,1,20
W00002852,283,274,1,0,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,279,1,0,3,0
W00002853,279,257,3,0,8,0,0,1,0,4,0,0,4,0,0,0,0,0,2,268,0,8,1,2
W00002854,289,283,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,287,0,0,0,2
W00002855,280,271,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0
W00002856,346,342,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,0,0,0,1
W00002857,288,276,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0
W00002858,340,330,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,1,0
W00002859,206,196,0,0,0,1,0,0,1,0,0,0,0,7,0,0,0,0,1,196,0,7,2,1
W00002860,250,246,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,2,0
W00002861,301,286,2,0,4,0,0,1,0,0,0,0,0,1,1,0,0,3,3,292,1,1,1,6
W00002862,306,288,1,0,12,0,0,0,1,1,0,0,0,1,0,1,0,1,0,301,1,2,1,1
W00002863,334,319,7,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,332,0,2,0,0
W00002864,306,296,1,0,5,0,0,1,0,0,0,0,0,0,2,0,0,1,0,302,2,0,1,1
W00002865,283,275,1,0,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,280,0,3,0,0
W00002866,247,242,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0
W00002867,289,277,4,0,4,0,2,0,0,0,0,0,0,0,1,0,0,1,0,285,1,0,2,1
W00002868,207,197,2,0,3,0,0,0,1,1,0,0,1,1,1,0,0,0,0,202,1,3,1,0
W00002869,224,216,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,223,0,0,0,1
W00002870,203,189,0,1,3,0,0,1,0,1,1,5,0,0,0,0,2,0,0,193,2,7,1,0
W00002871,229,211,0,2,12,0,0,0,2,0,0,0,0,2,0,0,0,0,0,225,0,2,2,0
W00002872,218,212,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,216,0,0,2,0
W00002873,206,197,2,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,203,1,0,1,1
W00002874,197,191,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,4,0
W00002875,296,285,0,0,2,0,0,0,8,0,0,0,0,1,0,0,0,0,0,287,0,1,8,0
W00002876,300,297,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,299,0,0,1,0
W00002877,320,311,2,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,318,1,1,0,0
W00002878,309,301,1,0,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,305,2,0,2,0
W00002879,337,315,4,0,1,1,0,1,6,0,0,0,0,1,1,0,0,7,0,320,1,1,8,7
W00002880,345,334,0,0,2,0,1,1,6,0,0,0,0,0,0,0,0,0,1,336,0,0,8,1
W00002881,304,295,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,303,0,0,1,0
W00002882,273,267,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,271,0,1,1,0
W00002883,252,241,2,0,6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,249,0,2,1,0
W00002884,342,338,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,1,0
W00002885,314,302,1,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,312,0,1,1,0
W00002886,300,287,0,0,8,2,0,0,1,0,0,0,0,0,0,0,0,1,1,295,0,0,3,2
W00002887,256,245,2,0,4,0,0,2,0,1,0,0,0,1,0,1,0,0,0,251,1,2,2,0
W00002888,301,281,2,0,9,0,0,0,0,0,0,0,3,1,0,0,0,5,0,292,0,4,0,5
W00002889,256,200,1,1,27,0,2,0,1,8,0,0,6,1,0,0,1,0,8,229,1,15,3,8
W00002890,297,272,1,0,20,0,1,0,0,0,2,0,0,0,1,0,0,0,0,293,1,2,1,0
W00002891,266,259,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,1,0
W00002892,244,232,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,242,0,0,1,1
W00002893,270,265,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,268,0,0,2,0
W00002894,220,214,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0
W00002895,353,338,3,0,7,0,0,0,1,0,0,0,1,0,0,0,0,1,2,348,0,1,1,3
W00002896,382,372,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0
W00002897,256,232,4,0,8,2,0,1,1,0,1,0,0,0,0,1,0,6,0,244,1,1,4,6
W00002898,153,149,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,152,0,1,0,0
W00002899,297,284,0,3,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,295,1,0,1,0
W00002900,415,395,3,0,12,3,0,1,1,0,0,0,0,0,0,0,0,0,0,410,0,0,5,0
W00002901,353,340,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,346,0,0,1,6
W00002902,245,242,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,242,0,1,0,2
W00002903,250,244,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,248,1,1,0,0
W00002904,256,249,1,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,251,0,2,3,0
W00002905,287,278,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,283,0,0,1,3
W00002906,257,246,2,1,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,254,0,1,2,0
W00002907,270,256,1,0,3,2,0,1,0,2,0,0,0,0,4,1,0,0,0,260,5,2,3,0
W00002908,200,186,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,6,1,192,0,0,1,7
W00002909,255,244,6,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,252,0,0,3,0
W00002910,388,372,0,0,8,2,3,1,0,0,0,0,1,0,0,0,0,1,0,380,0,1,6,1
W00002911,167,159,0,0,5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,164,0,2,1,0
W00002912,286,278,3,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,282,0,3,1,0
W00002913,241,222,2,0,8,6,0,1,2,0,0,0,0,0,0,0,0,0,0,232,0,0,9,0
W00002914,255,251,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,254,0,1,0,0
W00002915,305,298,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,303,0,1,0,1
W00002916,215,209,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,210,1,0,3,1
W00002917,270,266,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,266,0,3,1,0
W00002918,334,323,0,1,7,0,0,0,2,0,0,1,0,0,0,0,0,0,0,331,0,1,2,0
W00002919,344,330,5,0,2,0,1,3,0,0,1,0,0,1,0,0,0,0,1,337,0,2,4,1
W00002920,322,315,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0
W00002921,325,318,2,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,322,0,1,2,0
W00002922,285,282,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0
W00002923,265,259,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,263,0,0,2,0
W00002924,253,241,6,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,249,0,2,2,0
W00002925,347,332,5,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,346,0,0,1,0
W00002926,250,244,0,0,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,246,2,0,2,0
W00002927,220,219,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,219,0,1,0,0
W00002928,363,341,6,0,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,361,0,1,1,0
W00002929,162,153,0,0,2,0,0,1,0,0,0,2,0,1,1,2,0,0,0,155,3,3,1,0
W00002930,297,288,1,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,294,0,2,0,1
W00002931,167,153,3,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,1,163,0,0,3,1
W00002932,335,320,1,0,6,0,0,0,0,3,0,0,4,0,0,0,0,1,0,327,0,7,0,1
W00002933,384,348,3,0,14,3,0,1,1,5,0,6,0,2,1,0,0,0,0,365,1,13,5,0
W00002934,214,211,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,212,0,0,2,0
W00002935,342,322,0,0,6,4,0,3,0,2,0,1,0,1,0,0,0,3,0,328,0,4,7,3
W00002936,210,203,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,208,0,2,0,0
W00002937,245,229,4,0,8,1,0,0,1,1,0,0,0,1,0,0,0,0,0,241,0,2,2,0
W00002938,567,518,11,0,12,0,3,0,0,7,9,1,0,1,4,0,0,0,1,541,4,18,3,1
W00002939,335,321,2,0,4,1,0,0,0,0,2,4,0,0,0,0,0,1,0,327,0,6,1,1
W00002940,414,399,4,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,410,0,4,0,0
W00002941,255,253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,253,0,0,1,1
W00002942,300,294,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,299,0,0,1,0
W00002943,319,307,5,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,315,0,1,3,0
W00002944,339,331,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,335,0,0,3,1
W00002945,285,276,1,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,277,0,0,8,0
W00002946,242,237,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,240,1,0,1,0
W00002947,282,270,1,1,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,277,0,0,5,0
W00002948,239,236,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,236,0,1,2,0
W00002949,262,261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0
W00002950,388,373,1,0,5,0,1,5,0,1,0,0,2,0,0,0,0,0,0,379,0,3,6,0
W00002951,300,281,0,4,9,0,0,0,0,2,0,0,0,0,1,0,0,0,3,294,1,2,0,3
W00002952,397,379,0,0,7,0,0,0,0,0,0,0,0,2,2,4,0,0,3,386,6,2,0,3
W00002953,301,284,2,0,4,0,0,4,0,0,0,0,1,0,0,6,0,0,0,290,6,1,4,0
W00002954,376,363,1,0,7,0,0,0,1,1,0,0,0,1,0,0,0,2,0,371,0,2,1,2
W00002955,312,303,0,1,3,1,0,1,0,1,0,0,0,0,0,0,0,2,0,307,0,1,2,2
W00002956,362,353,1,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,360,0,1,1,0
W00002957,251,249,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,250,0,0,1,0
W00002958,365,361,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,364,0,1,0,0
