health..oa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
W00003309,200,99,56,32,8,5
W00003310,244,102,84,43,13,2
W00003311,129,45,53,21,8,2
W00003312,282,136,84,41,18,3
W00003313,247,93,90,52,10,2
W00003314,474,249,147,62,11,5
W00003315,318,143,106,50,16,3
W00003316,329,168,103,47,7,4
W00003317,366,156,121,60,22,7
W00003318,392,201,110,63,16,2
W00003319,620,393,168,44,12,3
W00003320,238,104,72,44,13,5
W00003321,237,123,70,33,7,4
W00003322,155,85,46,19,4,1
W00003323,235,110,93,24,6,2
W00003324,182,58,69,37,14,4
W00003325,300,152,79,53,14,2
W00003326,311,146,97,39,20,9
W00003327,267,112,87,39,23,6
W00003328,253,121,85,38,5,4
W00003329,213,71,88,28,21,5
W00003330,296,150,84,44,16,2
W00003331,290,130,97,46,12,5
W00003332,180,68,60,30,21,1
W00003333,243,84,79,54,17,9
W00003334,182,84,62,25,9,2
W00003335,260,137,79,31,11,2
W00003336,375,149,130,60,21,15
W00003337,179,80,58,27,14,0
W00003338,229,92,87,27,19,4
W00003339,265,104,90,52,13,6
W00003340,214,85,71,43,15,0
W00003341,242,103,81,31,21,6
W00003342,215,74,89,35,14,3
W00003343,297,173,77,34,11,2
W00003344,259,147,70,35,5,2
W00003345,295,162,91,34,7,1
W00003346,324,174,86,48,12,4
W00003347,361,189,89,44,37,2
W00003348,382,173,109,52,34,14
W00003349,256,137,81,31,6,1
W00003350,238,131,78,21,5,3
W00003351,360,178,122,51,8,1
W00003352,419,239,113,48,16,3
W00003353,318,160,97,44,12,5
W00003354,387,223,114,35,11,4
W00003355,358,165,106,61,11,15
W00003356,278,150,77,42,5,4
W00003357,330,175,94,48,9,4
W00003358,259,126,76,44,11,2
W00003359,357,162,125,53,12,5
W00003360,346,151,122,50,18,5
W00003361,328,122,97,57,37,15
W00003362,212,78,51,52,23,8
W00003363,207,66,54,55,25,7
W00003364,327,163,80,56,22,6
W00003365,266,124,83,41,14,4
W00003366,276,115,74,66,16,5
W00003367,276,132,74,40,23,7
W00003368,207,76,59,39,27,6
W00003369,225,93,63,41,25,3
W00003370,338,145,105,59,18,11
