house..sa_id,house..total_households,house..one_person_household,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
A267009006,128,33,23,42,11,9,10
A267009007,125,49,12,27,20,9,8
A267009008,122,29,15,39,18,9,12
A267010001,106,7,12,59,15,5,8
A267010002,129,41,14,38,18,13,5
A267010003,117,31,26,30,18,5,7
A267010004,112,17,29,42,16,6,2
A267010005,90,21,8,37,13,5,6
A267010006,112,17,14,42,26,7,6
A267010007,108,17,32,34,12,8,5
A267010008,109,16,31,30,17,7,8
A26701100,NA,NA,NA,NA,NA,NA,NA
A267011001,106,26,34,27,4,7,8
A267011002,87,15,25,23,10,8,6
A267011003,116,8,20,69,11,3,5
A267011004,107,51,18,22,9,3,4
A267011005,84,12,20,33,5,4,10
A267012001,133,22,25,51,18,14,3
A267012002,94,19,16,28,17,12,2
A267012003,78,21,9,26,13,7,2
A267012004,89,19,20,24,11,11,4
A267012005,82,10,16,35,3,10,8
A267012006,127,23,35,47,13,6,3
A267012007,92,17,33,33,5,3,1
A267013001,105,23,15,29,19,8,11
A267013002,98,12,16,42,13,6,9
A267013003,118,23,15,58,11,6,5
A267013004,122,34,32,35,8,9,4
A267013005,97,27,19,32,6,7,6
A267013006,68,31,11,9,8,5,4
A267013007,108,15,16,55,14,2,6
A267013008,109,31,15,47,8,5,3
A267013009,94,32,22,24,7,8,1
A267013010,91,16,17,35,9,4,10
A267013011,74,8,17,35,11,1,2
A267013012,153,30,27,44,25,8,19
A267013013,90,5,6,63,6,3,7
A267013014,81,10,11,50,2,2,6
A267013015,68,3,11,31,5,9,9
A267013016,137,30,22,46,13,15,11
A267013017,104,7,13,59,5,9,11
A267014001,79,2,5,61,3,2,6
A267014002,127,21,19,54,14,10,9
A267014003,98,15,9,49,16,4,5
A267015001,82,24,12,27,15,3,1
A267015002,116,50,24,28,6,4,4
A267015003,81,16,25,30,6,2,2
A267015004,103,11,12,64,8,3,5
A267015005,94,37,25,14,2,13,3
A267015006,77,18,21,24,2,12,0
A267015007,84,27,16,20,8,11,2
A267015008,77,14,27,15,9,9,3
A267015009,76,27,17,18,2,11,1
A267016001,104,3,53,40,2,3,3
A267016002,86,8,21,48,4,3,2
A267017001,83,13,15,41,8,2,4
A267017002,128,16,50,48,5,5,4
A267017003,93,16,27,31,10,4,5
A267017004,97,33,29,10,1,22,2
A267017005,111,15,13,68,8,3,4
A267017006,99,22,27,34,2,13,1
A267017007,142,23,30,62,11,7,9
A267017008,116,13,16,53,24,4,6
A267017009,112,26,29,43,6,2,6
A267017010,76,13,9,42,7,0,5
A267017011,69,16,17,30,3,0,3
A267017012,85,19,16,40,5,1,4
A267017013,122,26,30,40,9,8,9
A267018001,113,18,37,38,12,3,5
A267018002,143,30,45,45,11,6,6
A267018003,114,20,26,47,9,7,5
A267018004,106,27,29,38,6,2,4
A267018005,144,28,33,61,9,9,4
A267018006,130,34,29,52,9,4,2
A267018007,94,25,22,29,3,9,6
A267019001,102,25,19,31,9,8,10
A267019002,92,19,32,31,5,2,3
A267019003,100,27,32,25,9,3,4
A267019004,92,15,31,32,6,4,4
A267019005,117,19,42,33,13,6,4
A267019006,71,10,25,19,5,4,8
A267019007,111,20,40,31,12,7,1
A267019008,128,26,35,49,8,8,2
A267019009,90,10,34,40,4,0,2
A267019010,90,19,22,31,5,5,8
A267019011,102,11,34,38,9,6,4
A267019012,87,17,13,48,4,3,2
A267019013,139,26,27,54,17,10,5
A267019014,81,19,33,22,5,2,0
A267020001,103,29,13,40,9,8,4
A267020002,88,18,32,25,3,8,2
A267020003,75,13,27,29,0,2,4
A267020004,92,23,17,35,6,7,4
A267020005,138,26,40,46,9,9,8
A267020006,100,27,18,31,7,12,5
A267020007,100,18,30,37,8,5,2
A267020008,85,25,14,30,3,7,6
A267020009,107,21,8,32,38,3,5
A267020010,95,21,23,29,12,6,4
A267020011,89,22,14,21,21,3,8
A267020012,72,17,15,23,9,4,4
A267020013,106,23,26,34,8,10,5
A267020014,129,31,32,44,8,8,6
A267020015,120,24,32,37,11,9,7
A267020016/01,75,10,10,49,4,0,2
A267020016/02,99,26,20,43,6,3,1
A267020017,130,29,16,67,11,4,3
A267020018,74,11,29,25,3,4,2
A267020019,122,23,20,56,7,6,10
A267021001,82,16,24,28,5,8,1
A267021002,75,8,14,42,2,3,6
A267021003,89,6,11,54,14,2,2
A267021004,90,16,32,21,14,3,4
A267021005,80,22,10,32,11,3,2
A267021006,115,21,46,30,6,8,4
A267021007,119,7,35,57,8,5,7
A267021008,102,15,26,45,7,6,3
A267021009,75,10,18,31,6,5,5
A267021010,144,8,26,93,8,4,5
A267021011,103,8,16,60,5,4,10
A267021012,102,12,18,47,12,5,8
A267021013,146,33,30,71,2,4,6
A267022001,111,12,24,57,6,6,6
A267022002,79,13,16,26,12,5,7
A267022003,105,21,8,39,26,3,8
A267022004,121,17,38,43,7,7,9
A267022005,106,11,47,28,10,2,8
A267022006,123,10,32,60,6,7,8
A267022007,106,19,23,29,18,8,9
A267023001,86,17,21,24,10,4,10
A267023002,130,22,33,49,9,11,6
A267023003,139,19,27,66,11,4,12
A267023004,146,22,31,68,10,5,10
A267023005,78,6,16,38,9,2,7
A267023006,66,22,11,25,5,3,0
A267023007,84,29,23,20,6,5,1
A267024001,90,17,31,25,4,8,5
A267024002,113,34,19,39,5,13,3
A267024003,134,36,17,48,13,13,7
A267024004,106,20,30,40,6,8,2
A267024005,90,23,10,43,4,5,5
A267024006,116,29,39,40,4,2,2
A267024007,115,53,29,16,5,11,1
A267024008,94,30,28,22,5,8,1
A267025001,118,47,27,26,5,12,1
A267025002,99,39,25,19,6,9,1
A267025003,133,62,22,32,7,8,2
A267025004,81,21,12,33,4,8,3
A267025005,79,15,23,29,5,6,1
A267025006,65,20,13,20,3,7,2
A267025007,67,13,18,25,5,5,1
A267025008,58,7,10,30,4,2,5
A267025009,83,20,15,29,9,8,2
A267025010,96,21,25,35,4,4,7
A267025011,79,22,16,24,2,11,4
A267026001,130,37,33,39,10,8,3
A267026002,83,22,14,12,3,31,1
A267026003,101,31,30,13,1,26,0
A267026004,101,21,24,15,4,37,0
A267026005,106,53,33,6,3,11,0
A267026006,104,35,31,18,2,16,2
A267026007,93,20,9,35,7,18,4
A267026008,120,16,16,53,10,20,5
A267026009,84,30,15,15,15,6,3
A267026010,80,30,22,18,3,5,2
A267027001,100,23,16,40,4,13,4
A267027002,113,25,18,50,10,8,2
A267027003,70,22,14,14,9,10,1
A267027004,78,19,17,29,4,6,3
A267027005,99,31,14,27,7,18,2
A267027006,94,20,17,25,14,13,5
A267027007,95,19,10,49,7,4,6
A267027008,147,35,33,59,6,11,3
A267027009,125,33,32,41,7,7,5
A267027010,102,24,17,35,5,18,3
A267027011,135,23,9,87,6,6,4
A267027012,80,16,13,38,7,3,3
A267027013,74,12,12,32,7,10,1
A267027014,135,33,21,46,10,19,6
A267027015,126,32,30,52,5,4,3
A267027016,116,29,20,24,7,31,5
A267027016,116,29,20,24,7,31,5
A267027017,101,21,24,49,2,3,2
A267028001,88,14,19,43,3,7,2
A267028002,80,34,14,15,1,15,1
A267028003,205,48,44,48,4,56,5
A267028004/01,98,12,24,48,7,5,2
A267028004/01,98,12,24,48,7,5,2
A267028004/02,137,15,42,59,7,8,6
A267028005,80,21,21,28,3,5,2
A267028006,91,23,25,32,2,7,2
A267028007,137,36,18,56,10,13,4
A267028008,103,19,13,46,9,11,5
A267028009,119,4,17,75,16,3,4
A267028010,57,21,19,11,1,4,1
A267028011,85,19,17,38,4,4,3
A267028012,121,40,21,42,4,9,5
A267028013,73,19,14,28,5,5,2
A267028014,100,26,23,30,6,11,4
A267028015,115,29,28,35,6,12,5
A267028016,126,17,30,53,8,8,10
A267028017,111,39,26,12,8,26,0
A267028018,99,42,19,10,6,13,9
A267028019,96,42,31,11,2,9,1
A267028020,67,11,6,8,2,34,6
A267028021,75,18,10,24,4,17,2
A267028022,87,11,20,41,4,6,5
A267028023,111,9,16,59,13,13,1
A267028024,128,30,11,51,10,14,12
A267028025,119,41,18,38,7,12,3
A267028026,121,27,20,44,5,15,10
A267028027,120,23,35,44,5,8,5
A267028028,84,13,15,43,5,8,0
A267028029,95,20,13,44,13,5,0
A267028030,133,25,38,53,9,4,4
A267028031,130,42,20,34,16,10,8
A267028032,99,13,27,39,5,9,6
A267028033,101,26,19,34,5,5,12
A267028034,101,29,12,20,16,11,13
A267028035,137,28,27,53,11,12,6
A267028036,105,32,21,28,12,11,1
A267028037,107,53,21,17,5,8,3
A267028038,120,33,39,38,5,3,2
A267028039,134,24,17,44,19,12,18
A267028040,137,27,27,42,14,12,15
A267028041,86,21,18,34,6,6,1
A267028042,136,28,32,53,11,9,3
A267028043,95,44,12,14,16,2,7
A267028044,107,33,17,23,17,10,7
A267028045,68,22,15,13,3,13,2
A267028046,93,27,12,26,7,16,5
A267028047,114,40,17,16,14,25,2
A267028048,70,21,13,20,3,5,8
A267028049,98,30,11,36,7,11,3
A267028050,79,22,19,16,6,15,1
A267028051,88,18,21,24,6,15,4
A267028052,99,33,22,24,4,14,2
A267028053,108,12,31,49,5,5,6
A267028054,102,42,22,17,3,16,2
A267028055,123,40,27,34,6,14,2
A267028056,93,25,24,27,6,5,6
A267028057,113,32,19,32,4,25,1
A267028058,126,25,26,43,9,18,5
A267028059,114,43,28,15,9,15,4
A267028060,77,25,15,12,4,18,3
A267028061,68,13,10,28,2,13,2
A267028062,124,20,40,38,8,14,4
A267028063,132,26,17,43,16,23,7
A267028064,114,20,23,34,6,21,10
A267028065,86,30,13,12,9,15,7
A267028066,137,17,22,47,8,32,11
A267028066,137,17,22,47,8,32,11
A267028067,73,12,9,26,8,12,6
A267028068,107,15,17,54,8,11,2
A267028069,100,15,15,35,7,20,8
A267028070,105,13,15,36,7,28,6
A267028071,103,28,14,30,10,13,8
A267028072,129,21,24,49,4,23,8
A267028073,81,13,16,30,3,15,4
A267028074,69,11,16,25,3,10,4
A267028075,76,11,12,25,6,18,4
A267028076,68,6,12,25,10,11,4
A267028077,136,21,32,56,3,19,5
A267028077,136,21,32,56,3,19,5
A267028078,165,8,26,83,4,33,11
A267028079,123,15,6,55,23,15,9
A267028080,101,20,13,35,10,11,12
A267028081,87,21,13,28,7,3,15
A267028082,89,7,16,43,8,8,7
A267028083,94,12,11,53,4,5,9
A267028084,88,8,11,36,9,15,9
A267028085,100,2,18,64,3,8,5
A267028086,137,22,17,42,27,21,8
A267028087,88,9,11,36,13,9,10
A267028088,99,17,15,40,8,11,8
A267028089,103,10,16,40,16,7,14
A267028090,103,22,16,33,20,7,5
A267028091,81,7,13,40,9,3,9
A267028092,107,17,20,38,14,7,11
A267028093,103,12,11,48,14,6,12
A267028094,88,15,12,43,7,3,8
A267028095,93,5,11,51,14,6,6
A267028096,113,10,17,44,21,6,15
A267028097,118,17,17,46,20,12,6
A267028098,68,9,16,27,6,2,8
A267028099,92,9,19,40,11,6,7
A267028100,79,16,11,34,10,3,5
A267028101,111,10,16,50,14,5,16
A267028102,73,11,11,35,6,4,6
A267028103,77,15,15,33,5,3,6
A267028104,82,7,13,40,9,7,6
A267028105,76,8,13,33,7,6,9
A267028106,88,12,14,40,10,6,6
A267028107,100,16,14,37,17,8,8
A267028108,83,8,8,52,8,5,2
A267028109,79,6,13,38,8,5,9
A267028110,89,16,26,26,8,8,5
A267028111,103,12,8,50,15,5,13
A267028112,85,7,14,46,9,1,8
A267028113,80,6,5,45,8,7,9
A267028114,88,10,11,45,6,10,6
A267028115,107,4,15,61,14,5,8
A267028116,93,7,13,49,7,2,15
A267028117,76,4,6,44,8,2,12
A267028118,105,5,14,62,7,10,7
A267028119,90,1,6,60,7,8,8
A267029001,101,9,9,49,11,6,17
A267029002,85,7,13,41,11,6,7
A267029003,82,12,8,29,14,9,10
A267029004,94,10,16,49,7,6,6
A267029005,83,9,10,39,11,10,4
A267029006,75,5,8,51,6,2,3
A267029007,93,10,9,52,7,7,8
A267029008,100,6,11,67,7,7,2
A267029009,120,2,8,77,7,8,18
A267029010,84,5,10,49,4,6,10
A267029011,92,6,12,40,11,12,11
A267029012,80,13,12,34,12,4,5
A267029013,110,4,7,65,11,13,10
A267029013,110,4,7,65,11,13,10
A267029014,105,2,11,66,8,9,9
A267029015,87,6,6,53,4,5,13
A267029016,80,5,18,41,5,2,9
A267029017,94,22,18,31,10,8,5
A267029018,83,14,7,37,9,2,14
A267029019,99,17,12,38,23,2,7
A267029020,82,21,16,27,5,6,7
A267029021,86,20,16,26,10,5,9
A267029022,109,8,7,64,14,6,10
A267029023,104,11,5,53,15,7,13
A267029024,87,5,6,49,12,6,9
A267029025,90,8,9,51,10,7,5
A267029026,103,12,13,53,13,2,10
A267029027,82,2,6,49,7,1,17
A267029028,89,10,12,42,8,12,5
A267029029,102,15,13,51,7,6,10
A267029030,85,5,11,59,1,6,3
A267029031,97,8,11,55,9,6,8
A267029032,84,10,8,46,5,6,9
A267029033,101,8,10,48,10,13,12
A267029034,104,13,17,43,3,23,5
A267029035,80,9,12,40,5,12,2
A267029036,95,11,8,46,13,7,10
A267030001,106,10,12,52,10,7,15
A267030002,88,16,15,41,4,6,6
A267030003,136,10,18,72,15,14,7
A267030004,97,9,6,50,21,3,8
A267030005,83,13,14,50,3,0,3
A267030006,130,20,20,50,15,17,8
A267030007,106,3,9,79,3,3,9
A267030008,91,12,12,42,5,7,13
A267030009,93,9,13,45,9,3,14
A267030010,70,2,11,42,3,2,10
A267030011,96,8,9,41,13,13,12
A267030012,75,5,9,46,2,4,9
A267031001,84,5,7,45,3,10,14
A267031002,68,3,11,32,9,6,7
A267031003,108,12,15,52,13,5,11
A267031004,96,8,9,56,10,8,5
A267031005,106,8,14,53,7,14,10
A267031006,88,7,5,53,3,10,10
A267031007,95,6,7,48,3,12,19
A267031008,116,15,15,56,15,6,9
A267031009,95,16,18,28,12,14,7
A267031010,136,29,20,39,13,29,6
A267031011,85,10,13,38,9,11,4
A267031012,125,25,10,58,18,6,8
A267031013,139,18,19,79,7,6,10
A267031014,139,11,13,78,11,11,15
A267031015,97,6,10,56,8,5,12
A267031016,101,31,12,39,11,4,4
A267031017,91,12,14,43,10,4,8
A267031018,75,7,10,33,15,3,7
A267032001,115,19,21,46,7,9,13
A267032002,90,15,10,35,11,9,10
A267032003,77,14,10,25,5,15,8
A267032004,111,29,15,39,8,15,5
A267032005,79,15,13,22,13,6,10
A267032006,70,11,11,31,6,1,10
A267032007,66,10,16,24,12,3,1
A267032008,142,37,19,39,16,24,7
A267032009,98,11,17,40,13,10,7
A267032010,75,3,13,27,11,16,5
A267032011,90,22,12,27,11,15,3
A267032012,66,8,5,21,8,13,11
A267032013,135,21,16,59,19,6,14
A267033001,133,23,13,60,20,14,3
A267033002,135,24,27,58,8,8,10
A267033003,97,12,8,36,14,19,8
A267033004,118,13,11,55,15,14,10
A267033005,76,11,6,43,3,9,4
A267033006,78,7,4,46,4,8,9
A267034001,81,4,9,54,2,8,4
A267034001,81,4,9,54,2,8,4
A267034001,81,4,9,54,2,8,4
A267034001,81,4,9,54,2,8,4
A267034002,95,17,16,37,9,4,12
A267034003,93,15,10,29,15,8,16
A267034004,106,27,12,35,13,8,11
A267034005,148,24,14,47,28,10,25
A267034006,89,9,13,32,15,10,10
A267035001,84,13,19,33,5,8,6
A267035002,89,19,20,31,12,2,5
A267035003,112,30,28,32,9,9,4
A267035004,94,12,18,43,10,3,8
A267035005,65,11,14,19,10,8,3
A267035006,87,17,19,16,2,32,1
A267035007,98,4,13,57,9,4,11
A267035008,71,4,9,45,3,4,6
A267035009,131,26,25,37,21,6,16
A267035010,97,9,16,28,22,4,18
A267035011,109,9,9,40,28,6,17
A267035012,78,18,9,27,15,6,3
A267035013,96,18,10,23,26,6,13
A267035014,144,19,15,51,36,2,21
A267036001,96,18,9,26,17,10,16
A267036002,112,11,15,37,28,5,16
A267036003,78,10,4,22,21,6,15
A267036004,91,11,4,22,31,6,17
A267036005,91,9,11,35,19,6,11
A267036006,74,9,10,32,8,10,5
A267036006,74,9,10,32,8,10,5
A267036007,82,14,9,31,9,6,13
A267036008,138,20,12,45,22,25,14
A267036009,104,16,17,43,12,7,9
A267037001,93,8,22,25,21,12,5
A267037002,78,12,14,30,8,11,3
A267037003,86,11,23,29,11,9,3
A267037004,93,11,12,33,17,5,15
A267037005,126,16,19,61,13,12,5
A267037006,104,19,23,44,8,4,6
A267037007,100,23,21,27,12,7,10
A267037008,114,22,26,36,16,8,6
A267038001,130,35,25,35,13,13,9
A267038002,87,7,27,32,10,2,9
A267038003,103,16,19,34,11,9,14
A267038004,122,9,9,40,47,10,7
A267038005,92,6,11,33,25,4,13
A267038006,110,20,13,35,20,7,15
A267038007,112,20,19,22,23,11,17
A267038008,98,13,15,23,24,5,18
A267038009,108,17,19,33,11,11,17
A267038010,95,7,21,30,20,4,13
A267038011,104,16,29,36,9,7,7
A267038012,105,22,32,35,5,4,7
A267038013,110,13,41,39,5,7,5
A267038014,74,18,23,22,8,2,1
A267038015,70,17,20,19,6,3,5
A267038016,84,13,32,27,3,4,5
A267039001,94,16,37,24,10,4,3
A267039002,144,23,44,45,12,10,10
A267039003,113,27,23,37,6,11,9
A267039004,74,21,6,20,15,7,5
A267039005,102,13,23,26,3,28,9
A267039006,88,14,10,31,9,14,10
A267039007,95,20,25,27,5,10,8
A267039008,99,22,30,23,13,7,4
A267039009,155,21,22,53,12,38,9
A267039010,139,19,18,55,10,28,9
A267039011,139,14,17,62,6,30,10
A267039012,104,22,30,29,9,8,6
A267039013,97,3,5,39,20,13,17
A267039014,97,6,9,37,15,13,17
A267039015,87,4,12,33,9,17,12
A267039016,92,7,4,59,7,7,8
A267040001,109,22,10,34,14,13,16
A267040002,89,19,13,38,10,4,5
A267040003,87,18,15,32,6,10,6
A267040004,77,27,5,28,8,8,1
A267040005,95,10,3,31,32,1,18
A267040006,95,23,6,22,27,6,11
A267040007,146,8,9,54,42,8,25
A267040008,75,22,2,26,11,9,5
A267040009,101,23,10,36,22,5,5
A267040010,101,23,27,34,9,4,4
A267040011,130,24,46,35,10,7,8
A267040012,110,26,13,27,16,21,7
A267040013,82,18,34,23,2,2,3
A267040014,105,16,32,32,6,7,12
A267040015,122,27,49,29,8,5,4
A267040016,96,9,16,41,4,17,9
A267040017,173,27,14,66,34,18,14
A267040018,132,12,1,48,60,5,6
A267040019,105,5,3,42,46,3,6
A267040020,82,7,3,35,21,9,7
A267040021,90,6,4,30,27,14,9
A267040022,97,5,5,30,32,12,13
A267040023,95,9,11,28,27,10,10
A267040024,95,13,3,27,30,11,11
A267040025,136,26,24,60,6,5,15
A267040025,136,26,24,60,6,5,15
A267040026,84,19,22,25,6,1,11
A267040027,77,4,9,43,5,6,10
A267040028,79,18,12,30,12,6,1
A267040029,134,10,17,82,14,4,7
A267040030,105,8,6,64,10,9,8
A267040031,102,3,9,75,7,4,4
A267040032,79,9,15,26,12,11,6
A267040033,93,16,7,25,16,18,11
A267040034,113,23,12,31,16,17,14
A267040035,88,25,22,17,4,15,5
A267040036,109,10,21,48,11,8,11
A267040037,73,9,7,40,4,11,2
A267040038,96,18,4,46,13,10,5
A267040039,141,15,41,54,12,10,9
A267040040,118,29,25,33,15,12,4
A267040041,84,26,17,24,6,7,4
A267040042,92,13,32,32,7,2,6
A267040043,106,25,24,34,11,7,5
A267040044,80,18,11,32,16,2,1
A267040045,70,13,14,34,5,2,2
A267040046,99,14,21,56,3,2,3
A267040047,107,31,31,31,10,2,2
A267040048,84,17,23,28,3,4,9
A267040049,125,21,33,39,15,4,13
A267040050,100,16,22,38,14,3,7
A267040051,74,20,14,24,10,5,1
A267040052,72,9,19,32,5,4,3
A267040053,139,28,30,50,6,8,17
A267040054,121,21,24,33,24,8,11
A267040055,135,21,14,43,30,13,14
A267040056,147,22,40,45,17,4,19
A267040057,61,20,16,17,1,3,4
A267040058,128,25,34,44,6,12,7
A267040059,87,8,13,43,6,11,6
A267040060,64,7,14,25,3,9,6
A267040061,96,25,26,22,5,14,4
A267040062,120,27,30,31,9,20,3
A267040063,118,24,22,43,11,13,5
A267040064,85,12,13,36,11,12,1
A267041001,107,13,18,38,16,17,5
A267041002,116,18,20,27,14,32,5
A267041003,58,6,10,32,2,3,5
A267041004,124,31,26,42,7,15,3
A267041005,95,27,19,33,8,5,3
A267041006,129,30,28,35,9,23,4
A267041007,112,22,17,37,9,19,8
A267041008,119,32,30,22,13,18,4
A267041009,128,17,19,73,10,4,5
A267041010,106,9,23,58,9,2,5
A267041011,87,12,14,39,11,5,6
A267041012,117,26,21,59,3,8,0
A267041013,125,23,34,50,8,4,6
A267041014,76,15,16,31,8,3,3
A267041014,76,15,16,31,8,3,3
A267041015,99,17,15,36,11,14,6
A267041016,117,25,27,38,9,8,10
A267041017,95,21,19,37,3,10,5
A267041018,120,29,35,34,12,6,4
A267042001,98,19,19,40,10,8,2
A267042002,103,24,23,27,7,11,11
A267042002,103,24,23,27,7,11,11
A267042003,100,19,16,42,8,8,7
A267042004,131,34,28,48,13,8,0
A267042005,118,29,15,28,17,19,10
A267042006,83,14,20,34,6,3,6
A267043001,94,11,24,38,2,13,6
A267043002,81,11,12,34,5,16,3
A267043003,117,13,13,36,8,38,9
A267043004,95,13,16,47,10,2,7
A267043005,105,7,40,42,5,4,7
A267043006,82,23,15,27,3,9,5
A267044001,102,12,26,43,6,11,4
A267044002,83,16,11,40,9,5,2
A267044003,89,16,16,36,8,6,7
A267044004,81,10,19,41,7,4,0
A267044005,93,8,15,55,6,4,5
A267044006,76,12,20,30,4,1,9
A267044007,113,14,26,46,12,10,5
A267044008,98,24,15,44,6,4,5
A267044009,79,20,12,32,5,7,3
A267044010,106,22,7,59,8,6,4
A267044011,74,12,17,35,5,2,3
A267045001,74,18,15,31,6,4,0
A267045002,74,5,12,45,5,3,4
A267045003,73,13,18,32,6,1,3
A267045004,107,42,18,30,7,7,3
A267045005,74,8,25,31,4,3,3
A267045006,97,16,40,22,10,6,3
A267045007,81,11,24,34,9,2,1
A267046001,91,9,17,48,8,7,2
A267046002,82,8,18,47,6,3,0
A267046003,68,6,10,39,5,5,3
A267046004,145,12,18,84,15,6,10
A267046005,93,3,14,56,12,3,5
A267046006,87,11,6,54,4,7,5
A267047001,105,10,11,63,10,3,8
A267047002,76,5,11,49,8,3,0
A267047003,110,8,12,72,12,2,4
A267047004,93,10,17,44,6,9,7
A267047005,113,8,8,70,10,10,7
A267047006,97,9,13,51,10,7,7
A267048001,114,8,12,71,10,5,8
A267048002,93,5,9,74,2,3,0
A267048003,101,6,7,68,6,9,5
A267048004,102,3,16,71,7,3,2
A267048005,99,9,8,68,6,4,4
A267048006,84,8,10,52,10,1,3
A267048007,111,6,23,71,4,1,6
A267048008,124,11,13,76,11,9,4
A267049001,101,13,16,56,6,5,5
A267049002,95,6,6,63,10,6,4
A267049003,102,23,18,35,13,8,5
A267049004,98,23,20,30,17,5,3
A267049005,100,11,25,37,9,12,6
A267049006,122,32,23,39,7,14,7
A267049007,102,16,15,46,12,5,8
A267049008,109,41,29,20,5,12,2
A267049009,96,27,28,23,7,8,3
A267049010,103,30,27,17,5,21,3
A267049011,71,5,12,37,7,7,3
A267049012,134,22,24,44,16,21,7
A267049013,97,11,36,40,5,2,3
A267049014,82,8,21,43,6,1,3
A267049015,72,10,19,24,10,8,1
A267049016,95,10,20,31,12,16,6
A267049017,65,9,10,25,3,14,4
A267049018,87,37,29,10,3,6,2
A267049019,89,14,19,30,9,16,1
A267049020,110,11,35,49,10,3,2
A267049021,134,24,26,59,9,11,5
A267049022,85,12,17,44,7,0,5
A267049023,64,8,22,24,5,2,3
A267049024,66,8,16,32,6,4,0
A267049025,90,14,20,43,5,3,5
A267049026,116,20,38,45,6,3,4
A267049027,108,8,40,42,10,4,4
A267049028,84,15,35,26,2,1,5
A267049029,86,20,22,25,9,5,5
A267049030,85,14,14,36,5,13,3
A267049031,89,14,30,33,5,5,2
A267049032,152,13,27,65,7,32,8
A267049033,109,25,24,47,7,4,2
A267049034,119,27,30,34,11,12,5
A267049035,121,12,40,52,11,3,3
A267049036,102,22,26,18,6,28,2
A267049037,129,19,26,60,7,9,8
A267049038,122,25,46,22,4,21,4
A267050001,68,12,14,11,3,27,1
A267050002,116,23,34,16,3,34,6
A267050003,95,61,7,17,4,3,3
A267050004,90,21,22,35,6,4,2
A267050005,84,14,33,12,2,20,3
A267050006,97,33,12,35,4,8,5
A267050007,79,26,24,20,3,4,2
A267050008,84,23,19,26,5,5,6
A267050009,77,29,6,19,8,10,5
A267050010,81,15,14,36,2,7,7
A267050011,80,21,14,37,5,2,1
A267050012,70,9,22,33,2,1,3
A267050013,78,15,30,20,4,9,0
A267050014,95,12,12,52,5,10,4
A267050015,78,16,16,32,5,4,5
A267050016,89,38,14,17,9,6,5
A267050017,106,17,22,41,6,11,9
A267050018,119,40,20,36,12,6,5
A267050019,131,33,16,38,15,18,11
A267050020,73,19,18,24,9,2,1
A267050021,121,17,20,34,24,11,15
A267050022,81,18,20,22,11,4,6
A267050023,112,19,20,32,15,19,7
A267050024,125,24,31,40,11,15,4
A267050025,114,28,11,35,12,19,9
A267050026,94,33,9,29,6,11,6
A267050027,93,21,23,30,6,10,3
A267050028,99,42,16,25,5,11,0
A267050029,104,21,18,45,7,10,3
A267050030,112,22,27,38,8,8,9
A267050031,126,44,22,43,7,7,3
A267050032,70,16,24,14,6,8,2
A267050033,80,6,25,37,5,6,1
A267050034,90,22,28,28,6,5,1
A267050035,73,13,15,29,6,8,2
A267050036,93,25,19,40,3,3,3
A267050037,94,22,17,29,6,16,4
A267051001,78,20,15,27,2,10,4
A267051002,109,21,19,40,10,14,5
A267051003,123,12,24,52,15,9,11
A267051004,77,7,8,39,14,7,2
A267051005,108,19,25,46,8,4,6
A267051006,104,18,19,40,10,6,11
A267051007,84,17,17,37,4,3,6
A267051008,116,22,17,45,12,13,7
A267051009,108,12,2,34,45,5,10
A267051010,80,18,6,21,27,1,7
A267051011,86,13,21,28,8,8,8
A267051012,84,16,26,22,8,5,7
A267051013,92,15,0,26,43,3,5
A267051014/01,113,14,3,29,56,6,5
A267051014/02,93,9,15,29,20,2,18
A267051015,123,17,13,37,31,2,23
A267051016,132,56,26,23,15,9,3
A267051017,97,11,11,45,11,8,11
A267051018,71,9,6,26,14,8,8
A267052001,71,5,4,32,19,4,7
A267052002,91,6,9,37,27,5,7
A267052003,109,22,8,39,27,5,8
A267052004,84,13,7,45,9,4,6
A267052005,71,11,13,25,8,10,4
A267052006,77,17,12,19,12,8,9
A267052007,94,8,30,29,10,5,12
A267052008,71,13,26,22,5,2,3
A267052009,115,18,39,36,8,4,10
A267052010,98,18,21,38,8,4,9
A267052011,105,14,27,37,14,4,9
A267052012,117,19,14,47,15,11,11
A267052013,80,17,12,30,7,4,10
A267053001,112,10,9,50,26,7,10
A267053002,95,7,6,53,18,6,5
A267053003,77,7,9,32,13,9,7
A267053004,76,11,8,25,20,3,9
A267053005,78,13,7,21,15,6,16
A267053006,117,18,5,58,15,12,9
A267053007,116,5,7,63,26,10,5
A267053008,84,5,7,26,24,5,17
A267053009,130,26,9,38,41,7,9
A267053010,111,13,14,48,17,5,14
A267053011,83,16,10,32,13,4,8
A267053012,103,15,18,51,7,3,9
A267053013,144,24,27,45,26,9,13
A267053014,103,15,12,30,26,9,11
A267053015,106,17,18,32,21,8,10
A267053016,102,20,2,31,45,3,1
A267053017,116,16,8,32,35,3,22
A267053018,82,19,10,19,22,3,9
A267053019,82,15,8,16,26,3,14
A267053020,147,32,23,41,34,5,12
A267053021,107,27,21,21,21,15,2
A267053022,79,17,2,28,16,4,12
A267053023,84,23,14,28,7,4,8
A267053024,72,12,13,26,9,5,7
