house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
E00045566,183,11,33,61,34,20,18,6
E00045568,129,17,14,62,25,3,7,1
E00045569,107,22,29,15,9,15,14,3
E00045570,130,16,15,55,29,4,10,1
E00045571,95,7,13,37,26,5,6,1
E00045572,134,15,14,55,28,7,12,3
E00045573,130,15,13,40,37,10,14,1
E00045574,137,14,17,53,24,12,13,4
E00045575,123,11,14,56,27,5,6,4
E00045576,156,16,38,34,25,21,14,8
E00045577,105,14,13,41,22,7,6,2
E00045578,149,56,38,28,9,7,9,2
E00045579,126,14,20,29,22,18,12,11
E00045580,125,7,44,35,19,10,9,1
E00045581,119,49,35,10,6,9,8,2
E00045582,117,21,21,31,13,12,18,1
E00045583,129,45,33,20,6,8,11,6
E00045584,121,16,11,42,38,2,7,5
E00045585,135,16,30,39,33,5,8,4
E00045586,40,3,9,10,8,5,4,1
E00045587,111,8,15,36,19,0,19,14
E00045588,99,5,16,12,20,14,18,14
E00045589,123,16,24,44,19,1,16,3
E00045590,175,19,58,39,31,4,23,1
E00045592,165,11,30,43,35,6,26,14
E00045593,137,9,31,26,8,11,46,6
E00045594,164,27,68,10,11,10,34,4
E00045595,159,6,62,34,25,4,22,6
E00045596,161,8,74,26,19,6,23,5
E00045597,178,7,75,36,27,4,19,10
E00045598,217,22,118,24,16,22,11,4
E00045599,160,5,77,34,16,7,19,2
E00045600,139,6,80,27,6,1,14,5
E00045601,152,13,66,23,20,11,17,2
E00045602,182,7,78,24,16,8,37,12
E00045603,206,8,97,43,19,7,29,3
E00045604,136,13,55,29,10,7,20,2
E00045605,165,34,77,21,9,5,14,5
E00045606,141,17,55,37,6,7,17,2
E00045607,121,14,14,24,18,4,46,1
E00045608,119,29,40,20,10,2,12,6
E00045609,112,11,20,40,27,3,7,4
E00045610,156,16,84,22,8,2,23,1
E00045611,129,28,50,23,15,2,10,1
E00045612,127,13,30,38,18,2,23,3
E00045613,118,18,6,43,34,2,7,8
E00045614,147,24,18,63,22,6,11,3
E00045615,107,19,22,41,15,2,5,3
E00045616,121,19,22,35,18,5,15,7
E00045618,59,10,20,10,6,4,6,3
E00045620,108,10,33,25,14,3,20,3
E00045621,117,18,21,31,26,2,14,5
E00045622,119,16,30,33,20,1,14,5
E00045623,72,1,19,8,15,14,14,1
E00045624,109,12,18,36,12,1,26,4
E00045625,120,12,38,9,8,25,22,6
E00045627,114,8,9,52,19,3,14,9
E00045628,112,23,24,38,10,3,13,1
E00045629,110,18,29,19,15,6,21,2
E00045630,157,23,22,19,41,31,16,5
E00045631,108,9,21,12,16,26,21,3
E00045632,128,8,50,28,15,8,14,5
E00045633,118,33,22,12,21,15,8,7
E00045635,106,16,35,11,13,14,10,7
E00045636,129,17,32,26,30,2,15,7
E00045637,95,7,28,27,22,3,4,4
E00045638,115,11,42,14,8,21,16,3
E00045639,124,11,34,15,24,11,13,16
E00045640,113,34,31,20,8,4,12,4
E00045641,144,10,31,51,26,4,19,3
E00045643,119,6,28,19,24,6,22,14
E00045644,114,19,45,19,10,5,15,1
E00045645,124,14,16,44,34,3,10,3
E00045646,130,18,14,43,31,5,11,8
E00045647,174,38,51,18,25,11,24,7
E00045648,240,2,82,63,34,2,47,10
E00045649,117,11,19,4,7,3,70,3
E00045651,148,19,51,25,16,10,21,6
