house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
W00001313,109,38,17,35,12,5,1,1
W00001314,118,15,14,44,28,4,10,3
W00001315,125,17,22,46,26,6,7,1
W00001316,129,31,19,49,17,6,7,0
W00001317,134,21,4,65,27,3,8,6
W00001318,122,13,24,34,28,11,9,3
W00001319,120,13,25,52,19,2,4,5
W00001320,111,16,22,42,17,6,8,0
W00001321,101,16,17,27,20,6,14,1
W00001322,130,24,23,38,18,11,10,6
W00001323,117,10,15,37,31,12,9,3
W00001324,132,19,20,43,35,4,8,3
W00001325,175,21,35,76,28,4,10,1
W00001326,118,20,10,58,18,3,6,3
W00001327,124,25,15,54,18,5,4,3
W00001328,126,15,20,47,24,6,10,4
W00001329,142,14,15,74,26,9,2,2
W00001330,130,26,26,30,26,10,9,3
W00001331,152,24,25,63,25,2,8,5
W00001332,143,9,20,58,42,4,6,4
W00001333,132,14,20,46,33,1,15,3
W00001334,147,12,19,63,27,12,11,3
W00001335,89,5,11,41,24,1,6,1
W00001336,125,11,14,56,20,8,14,2
W00001337,131,13,15,57,30,6,5,5
W00001338,131,11,18,47,43,3,7,2
W00001339,131,27,6,65,18,5,9,1
W00001340,135,13,12,66,29,2,10,3
W00001341,119,22,11,48,16,8,12,2
W00001342,129,17,14,48,36,12,1,1
W00001343,132,14,18,42,36,6,14,2
W00001344,124,16,8,62,21,8,8,1
W00001345,123,8,12,59,28,6,9,1
W00001346,110,11,11,56,19,5,8,0
W00001347,121,14,7,63,28,2,4,3
W00001348,110,18,8,50,22,3,7,2
W00001349,111,11,16,25,28,18,8,5
W00001350,123,10,17,54,33,2,4,3
W00001351,114,11,13,23,37,23,3,4
W00001352,126,45,21,28,13,7,11,1
W00001353,130,29,15,66,5,3,10,2
W00001354,123,22,11,67,14,2,6,1
W00001355,129,13,11,68,19,5,9,4
W00001356,178,21,15,73,37,9,16,7
W00001357,126,14,25,31,22,19,11,4
W00001358,120,5,16,39,34,7,15,4
W00001359,92,10,11,28,23,10,10,0
W00001360,157,23,25,54,24,15,11,5
W00001361,111,21,10,45,22,2,9,2
W00001362,159,14,36,45,27,18,12,7
W00001363,121,13,22,37,20,15,9,5
W00001364,123,14,26,32,32,7,8,4
W00001365,120,12,16,53,19,5,13,2
W00001366,128,26,16,38,30,8,5,5
W00001367,135,29,17,42,19,10,17,1
W00001368,134,15,14,32,33,33,7,0
W00001369,126,15,22,28,13,18,25,5
W00001370,132,28,11,57,22,9,4,1
W00001371,120,23,11,48,23,5,8,2
W00001372,128,18,22,36,22,13,11,6
W00001373,189,9,19,70,55,11,21,4
W00001374,116,16,6,60,27,3,3,1
W00001375,144,17,17,56,30,12,11,1
W00001376,144,12,20,61,33,4,9,5
W00001377,131,11,16,37,25,29,11,2
W00001378,133,24,19,48,21,11,9,1
W00001379,124,7,16,51,35,3,8,4
W00001380,121,4,19,36,49,7,6,0
W00001381,128,11,35,39,22,9,11,1
W00001382,118,13,15,52,25,5,7,1
W00001383,117,9,8,55,27,9,8,1
W00001384,133,27,18,57,18,9,4,0
W00001385,138,10,24,51,35,8,8,2
W00001386,126,8,25,53,24,9,6,1
W00001387,147,14,34,54,34,4,7,0
W00001388,154,25,17,68,26,4,8,6
W00001389,143,16,16,62,33,1,10,5
W00001390,130,21,7,49,28,2,23,0
W00001391,185,20,19,88,36,10,9,3
W00001392,126,8,22,52,22,6,14,2
W00001393,75,34,6,15,12,5,2,1
W00001394,105,14,16,48,20,1,6,0
W00001395,138,10,27,52,31,11,5,2
W00001396,125,17,31,46,21,7,2,1
W00001397,119,14,10,57,26,4,5,3
W00001398,109,20,16,47,14,4,8,0
W00001399,129,25,13,58,21,5,5,2
W00001400,128,24,39,28,19,10,7,1
W00001401,142,9,22,55,35,8,9,4
W00001402,121,10,21,31,28,14,12,5
W00001403,130,10,35,42,24,8,9,2
W00001404,123,54,12,41,8,3,3,2
W00001405,124,21,19,57,19,1,4,3
W00001406,126,13,11,49,34,14,3,2
W00001407,118,24,16,40,17,8,10,3
W00001408,143,6,13,67,37,6,12,2
W00001409,119,14,10,30,33,20,10,2
W00001410,121,10,7,51,28,11,10,4
W00001411,109,33,49,13,8,2,2,2
W00001412,124,5,39,22,27,21,10,0
W00001413,159,15,26,65,29,7,13,4
W00001414,138,16,26,32,21,21,17,5
W00001415,120,29,24,16,10,26,13,2
W00001416,148,13,42,38,22,18,12,3
W00001417,141,14,29,38,30,18,9,3
W00001418,131,20,21,39,24,12,14,1
W00001419,128,22,13,57,18,8,7,3
W00001420,122,13,20,48,22,7,10,2
W00001421,114,23,21,41,19,3,6,1
W00001422,124,27,8,69,14,1,5,0
W00001423,221,18,46,61,63,16,13,4
W00001424,122,18,24,34,30,11,4,1
W00001425,103,11,20,51,17,0,3,1
W00001426,141,14,32,50,28,8,4,5
W00001427,156,10,13,71,42,10,8,2
W00001428,116,14,12,50,23,6,8,3
W00001429,156,6,19,34,61,22,10,4
W00001430,112,16,19,43,13,9,9,3
W00001431,124,32,8,49,26,4,5,0
W00001432,129,25,15,53,20,6,8,2
W00001433,123,18,21,46,16,10,9,3
W00001434,126,22,12,58,13,8,13,0
W00001435,150,31,29,37,27,11,12,3
W00001436,157,16,10,56,52,9,9,5
W00001437,107,29,17,29,11,9,8,4
W00001438,149,1,9,35,88,11,2,3
W00001439,122,10,15,67,20,5,4,1
W00001440,161,24,12,73,32,7,8,5
W00001441,141,15,27,49,29,5,10,6
W00001442,182,16,34,68,29,16,18,1
W00001443,181,13,40,57,56,7,7,1
W00001444,122,11,14,63,21,4,8,1
W00001445,125,22,12,49,14,8,16,4
W00001446,123,21,26,32,18,6,17,3
W00001447,119,22,23,37,18,9,9,1
W00001448,123,28,19,38,16,14,8,0
W00001449,107,25,18,32,16,12,3,1
W00001450,138,17,19,61,20,9,10,2
W00001451,82,7,18,33,16,3,4,1
W00001452,112,21,16,43,14,6,9,3
W00001453,118,9,17,45,24,8,13,2
W00001454,50,2,5,28,11,2,1,1
W00001455,83,30,8,16,13,4,10,2
W00001456,124,21,28,38,18,7,8,4
W00001457,135,11,17,60,26,4,13,4
W00001458,132,11,18,55,30,1,12,5
W00001459,135,10,15,61,30,5,10,4
W00001460,119,20,11,55,21,3,9,0
W00001461,124,17,13,50,28,5,7,4
W00001462,172,12,21,92,37,3,7,0
W00001463,166,18,7,88,44,3,5,1
W00001464,106,21,10,46,8,4,13,4
W00001465,104,7,11,53,24,5,4,0
W00001466,95,13,7,49,21,0,5,0
W00001467,124,14,26,17,27,29,10,1
W00001468,129,16,14,70,18,4,6,1
W00001469,125,38,21,29,16,9,9,3
W00001470,133,14,17,51,19,10,14,8
W00001471,118,34,24,12,26,18,3,1
W00001472,114,12,21,39,20,14,7,1
W00001473,129,14,14,52,21,9,15,4
W00001474,130,18,16,41,18,17,15,5
W00001475,128,12,67,21,5,15,6,2
W00001476,134,8,44,22,24,21,12,3
W00001477,96,26,15,25,13,5,9,3
W00001478,122,21,11,31,30,17,8,4
W00001479,119,1,5,58,36,7,7,5
W00001480,125,7,26,32,29,19,8,4
W00001481,133,6,22,30,41,17,12,5
W00001482,128,5,23,47,27,16,7,3
W00001483,123,1,25,30,31,20,10,6
W00001484,122,4,13,57,25,7,15,1
W00001485,142,0,24,35,42,25,12,4
W00001486,127,5,13,19,22,38,17,13
W00001487,124,12,15,42,34,12,4,5
W00001488,124,4,16,40,41,12,10,1
W00001489,152,3,23,58,45,11,9,3
W00001490,124,23,11,51,23,8,7,1
W00001491,112,24,63,10,5,6,4,0
W00001492,124,12,13,60,27,5,4,3
W00001493,127,13,24,29,24,13,20,4
W00001494,126,20,13,37,29,8,10,9
W00001495,121,4,16,54,34,6,6,1
W00001496,115,15,10,56,23,3,7,1
W00001497,145,12,17,64,29,11,6,6
W00001498,108,17,18,34,15,11,9,4
W00001499,105,0,11,41,43,4,2,4
W00001500,122,5,11,58,31,4,12,1
W00001501,120,2,8,35,56,9,9,1
W00001502,131,16,17,56,15,11,12,4
W00001503,116,14,12,60,17,6,6,1
W00001504,119,13,10,60,20,5,8,3
W00001505,134,21,12,59,19,6,13,4
W00001506,129,17,9,73,15,8,4,3
W00001507,123,8,26,41,35,5,4,4
W00001508,146,0,8,44,75,8,8,3
W00001509,111,1,5,28,72,0,2,3
W00001510,184,4,14,56,83,18,7,2
W00001511,133,18,21,48,26,6,12,2
W00001512,116,14,15,48,18,6,15,0
W00001513,129,14,7,58,35,3,12,0
W00001514,128,22,10,58,18,6,12,2
W00001515,190,13,53,52,38,17,14,3
W00001516,122,11,16,29,25,17,15,9
W00001517,124,14,15,44,34,8,8,1
W00001518,118,21,8,65,15,2,7,0
W00001519,120,11,22,38,26,6,13,4
W00001520,160,14,34,50,40,9,13,0
W00001521,165,23,17,65,40,11,6,3
W00001522,111,5,11,49,32,5,6,3
W00001523,114,13,6,57,26,1,10,1
W00001524,140,7,14,53,52,9,5,0
W00001525,134,9,15,66,32,5,7,0
W00001526,156,26,14,57,48,3,5,3
W00001527,129,7,10,54,41,4,9,4
W00001528,133,17,15,64,14,12,9,2
W00001530,116,12,9,61,26,0,7,1
W00001531,154,7,20,46,65,7,6,3
W00001532,141,13,28,42,33,12,12,1
W00001533,126,6,9,51,50,5,4,1
W00001534,105,15,14,45,21,5,5,0
W00001535,178,23,21,67,38,11,13,5
W00001536,100,18,19,44,8,3,6,2
W00001537,81,13,7,40,10,2,5,4
W00001538,151,24,40,49,22,9,5,2
W00001539,116,21,26,35,14,12,4,4
W00001540,128,26,22,30,25,14,10,1
W00001541,74,18,16,25,10,0,4,1
W00001542,125,16,20,27,23,17,16,6
W00001543,127,27,38,21,7,22,11,1
W00001544,130,54,25,25,7,12,6,1
W00001545,133,20,25,31,24,18,12,3
W00001546,122,23,16,38,21,8,11,5
W00001547,112,14,11,32,24,13,12,6
W00001548,120,25,18,35,13,11,13,5
W00001549,158,13,57,33,27,11,15,2
W00001550,135,11,12,61,32,5,10,4
W00001551,107,9,11,46,27,7,7,0
W00001552,122,21,18,39,11,7,21,5
W00001553,124,13,24,30,23,16,10,8
W00001554,108,10,20,38,24,4,9,3
W00001555,123,0,11,53,38,11,4,6
W00001556,114,10,18,49,16,6,12,3
W00001557,116,7,15,37,31,17,7,2
W00001558,120,1,40,23,30,20,4,2
W00001559,143,14,15,63,33,6,12,0
W00001560,95,4,7,23,25,25,7,4
W00001561,131,56,28,31,7,5,3,1
W00001562,142,64,31,22,6,11,5,3
W00001563,119,13,9,47,28,8,11,3
W00001564,152,18,41,41,25,11,12,4
W00001565,135,12,26,40,26,9,18,4
W00001566,133,23,15,26,29,17,15,8
W00001567,151,12,24,27,30,39,14,5
W00001568,127,12,14,32,29,20,13,7
W00001569,155,28,34,23,25,20,16,9
W00001570,135,8,15,49,30,12,15,6
W00001571,132,11,9,55,33,6,15,3
W00001572,82,4,10,37,18,7,5,1
W00001573,187,8,20,77,52,16,9,5
W00001574,111,9,10,52,26,2,10,2
W00001575,54,2,11,12,6,15,6,2
W00001576,141,22,14,62,19,6,13,5
W00001577,151,22,13,52,44,6,7,7
W00001578,126,8,18,43,35,11,7,4
W00001579,119,8,6,58,34,5,4,4
W00001580,153,19,8,68,37,4,12,5
W00001581,143,12,10,60,41,5,12,3
W00001582,149,21,13,65,35,4,9,2
W00001583,147,16,27,47,31,9,10,7
W00001584,153,7,32,53,31,23,4,3
W00001585,116,30,37,19,9,10,10,1
W00001586,108,14,10,32,22,11,14,5
W00001587,126,10,30,40,24,13,7,2
W00001588,117,7,14,39,29,20,5,3
W00001589,148,14,32,49,30,5,16,2
W00001590,104,1,22,24,39,8,5,5
W00001591,119,13,21,32,16,21,13,3
W00001592,119,27,8,34,25,9,8,8
W00001593,84,16,12,30,13,2,8,3
W00001594,113,25,18,41,7,6,15,1
W00001595,118,5,24,51,19,6,10,3
W00001596,132,24,20,51,27,6,4,0
W00001597,109,17,12,36,24,10,10,0
W00001598,125,10,10,64,27,1,8,5
W00001599,110,13,6,57,26,2,6,0
W00001600,108,15,9,62,17,1,3,1
W00001601,151,26,16,72,18,3,15,1
W00001602,123,27,19,32,20,9,14,2
W00001603,83,6,9,45,14,2,4,3
W00001604,142,13,25,51,34,11,6,2
W00001605,226,23,37,88,44,13,13,8
W00001608,79,7,10,42,11,2,6,1
W00001609,131,15,17,48,37,2,12,0
W00001610,113,23,17,42,16,5,8,2
W00001611,121,19,20,53,20,1,6,2
W00001612,134,16,15,52,32,7,8,4
W00001613,132,13,18,47,34,10,9,1
W00001614,124,12,12,58,25,3,10,4
W00001615,115,11,9,56,25,5,6,3
W00001616,105,25,11,38,16,7,7,1
W00001617,206,22,18,97,51,7,9,2
W00001618,87,18,6,40,10,8,3,2
W00001619,119,8,6,59,31,6,7,2
W00001620,113,23,24,36,18,5,6,1
W00001621,103,21,15,35,20,7,4,1
W00001622,117,26,12,50,18,2,6,3
W00001623,85,36,7,29,7,1,5,0
W00001624,138,11,14,59,41,2,9,2
W00001625,148,16,17,62,38,8,5,2
W00001626,127,8,12,44,43,11,9,0
W00001627,124,10,8,68,29,3,5,1
W00001628,123,18,12,40,41,5,5,2
W00001629,146,16,12,25,39,30,17,7
W00001630,116,24,16,41,21,5,7,2
W00001631,113,24,21,28,27,6,6,1
W00001632,141,34,57,14,14,6,16,0
W00001633,124,13,30,38,13,20,9,1
W00001634,128,14,18,31,24,26,10,5
W00001635,128,53,32,25,8,1,7,2
W00001636,114,3,20,48,33,1,7,2
W00001637,120,10,22,49,25,6,5,3
W00001638,125,29,19,36,20,9,11,1
W00001639,130,17,42,25,16,17,11,2
W00001640,124,24,16,45,19,5,12,3
W00001641,140,20,19,48,33,6,11,3
W00001642,130,20,20,32,19,17,17,5
W00001643,151,18,16,79,32,0,4,2
W00001644,139,12,19,47,33,11,14,3
W00001645,133,21,24,25,25,22,12,4
W00001646,122,15,19,45,20,6,14,3
W00001647,143,13,12,70,33,4,8,3
W00001648,154,9,23,46,35,24,13,4
W00001649,129,21,14,57,23,6,4,4
W00001650,135,40,9,39,26,7,12,2
W00001651,133,14,14,56,29,7,9,4
W00001652,89,4,12,42,20,2,6,3
W00001653,79,5,5,40,24,0,4,1
W00001654,132,7,24,46,42,2,6,5
W00001655,111,17,7,49,32,4,2,0
W00001656,113,16,11,52,27,4,1,2
W00001657,113,9,12,32,35,18,6,1
W00001658,140,19,25,49,25,8,10,4
W00001659,118,13,14,46,29,7,5,4
W00001660,122,10,30,40,25,7,6,4
W00001661,139,9,23,45,42,12,6,2
W00001662,114,31,19,26,15,13,10,0
W00001663,120,15,17,27,25,12,17,7
W00001664,153,15,30,56,24,12,9,7
W00001665,92,9,15,29,19,6,11,3
W00001666,103,11,9,49,27,4,3,0
W00001667,156,21,19,60,25,17,9,5
W00001668,120,12,19,58,16,2,11,2
W00001669,153,19,22,62,30,4,9,7
W00001670,143,21,11,62,33,3,8,5
W00001671,119,16,7,52,27,2,15,0
W00001672,128,14,17,45,34,7,9,2
W00001674,145,12,20,50,26,20,13,4
W00001675,139,12,31,51,29,9,6,1
W00001676,114,13,21,33,28,6,11,2
W00001677,116,9,20,40,28,10,8,1
W00001678,114,24,26,37,11,2,13,1
W00001679,120,44,11,30,16,8,9,2
W00001680,151,16,18,55,35,16,9,2
W00001681,155,22,36,40,18,21,11,7
W00001683,121,35,13,37,21,6,7,2
W00001684,144,33,29,34,17,16,14,1
W00001685,125,14,25,33,31,10,9,3
W00001686,126,32,7,53,17,3,14,0
W00001687,133,15,18,30,29,18,18,5
W00001688,137,30,28,36,21,10,10,2
W00001689,128,16,12,54,28,5,11,2
W00001690,143,17,16,37,36,14,18,5
W00001691,155,42,37,38,12,13,9,4
W00001692,129,23,11,66,19,3,4,3
W00001693,129,32,36,29,11,11,10,0
W00001694,110,5,8,21,26,38,9,3
W00001695,130,20,7,56,26,6,11,4
W00001696,127,36,6,59,15,3,7,1
W00001697,132,37,29,40,13,6,5,2
W00001698,141,20,16,60,31,5,9,0
W00001699,120,9,8,58,32,5,8,0
W00001700,128,15,12,53,22,8,14,4
W00001701,132,13,10,60,34,7,7,1
W00001702,137,28,6,52,35,5,10,1
W00001703,123,10,21,33,35,12,11,1
W00001704,128,15,9,57,38,2,7,0
W00001705,124,8,5,61,37,6,6,1
W00001706,132,5,7,46,62,3,7,2
W00001707,117,21,4,12,39,23,12,6
W00001708,93,21,18,24,15,6,9,0
W00001709,127,22,17,54,23,4,4,3
W00001710,137,17,42,44,24,4,6,0
W00001711,123,18,42,29,19,3,7,5
W00001712,119,21,29,43,10,5,6,5
W00001713,220,24,78,42,43,21,7,5
W00001714,122,13,15,24,29,22,15,4
W00001715,121,16,16,28,24,15,15,7
W00001716,96,5,10,37,23,8,11,2
W00001717,191,26,17,65,52,8,18,5
W00001718,90,10,10,40,22,2,5,1
W00001719,95,36,13,20,13,8,4,1
W00001720,105,27,11,29,17,8,9,4
W00001721,104,9,15,28,21,14,16,1
W00001722,81,11,10,33,11,6,6,4
W00001723,137,10,15,55,34,9,10,4
W00001724,156,28,13,64,27,11,12,1
W00001725,88,12,6,46,15,4,5,0
W00001726,68,13,2,26,13,8,5,1
W00001727,211,21,16,96,57,8,10,3
W00001728,124,18,11,61,26,5,2,1
W00001729,127,13,15,65,22,3,5,4
W00001730,119,14,17,53,24,2,9,0
W00001731,84,9,13,25,24,3,8,2
W00001732,134,15,11,67,23,7,8,3
W00001733,126,14,13,55,36,6,1,1
W00001734,126,14,15,51,33,3,8,2
W00001735,152,19,18,61,32,11,10,1
W00001736,151,21,27,47,29,9,17,1
W00001737,134,10,22,61,29,4,5,3
W00001738,97,12,11,55,13,5,1,0
W00001739,114,3,9,48,35,12,4,3
W00001740,100,12,16,41,22,3,6,0
W00001741,116,12,8,49,35,5,5,2
W00001742,157,28,13,76,23,6,10,1
W00001743,157,18,14,71,39,12,2,1
W00001744,191,31,14,98,37,5,3,3
W00001745,140,22,17,52,19,10,16,4
W00001746,69,1,5,40,21,1,0,1
W00001747,87,13,6,42,19,0,7,0
W00001748,180,29,35,54,41,5,10,6
W00001749,122,13,15,41,32,6,14,1
W00001750,140,13,22,47,29,15,12,2
W00001751,120,9,9,66,24,5,5,2
W00001752,130,10,21,51,32,7,7,2
W00001753,130,13,16,62,28,5,5,1
W00001754,130,19,9,63,29,5,3,2
W00001755,118,5,6,51,40,8,8,0
W00001756,128,16,10,65,26,3,7,1
W00001757,116,13,12,49,30,4,6,2
W00001758,121,12,16,55,29,1,7,1
W00001759,129,11,16,53,30,8,10,1
W00001760,245,42,55,75,26,17,21,9
W00001761,146,16,33,42,23,12,15,5
W00001762,121,17,27,28,15,11,18,5
W00001763,132,8,30,39,22,13,16,4
W00001764,58,5,14,13,8,9,8,1
W00001765,112,12,12,38,17,9,20,4
W00001766,116,21,18,39,20,5,12,1
W00001767,117,25,17,24,28,14,9,0
W00001768,124,19,13,43,17,14,13,5
W00001769,86,8,30,22,12,9,4,1
W00001770,155,8,26,28,30,39,20,4
W00001771,123,23,24,36,17,11,10,2
W00001772,149,16,18,30,34,19,22,10
W00001773,144,50,25,36,20,8,3,2
W00001774,117,4,17,51,28,5,9,3
W00001775,147,22,25,45,20,13,19,3
W00001776,115,19,13,43,31,3,6,0
W00001777,141,20,23,28,30,22,13,5
W00001778,222,11,66,56,43,21,22,3
W00001779,123,8,9,40,25,21,19,1
W00001780,121,18,9,62,14,4,9,5
W00001781,136,14,13,29,36,26,13,5
W00001782,133,14,12,63,28,6,7,3
W00001783,167,15,24,47,45,17,15,4
W00001784,125,33,24,23,20,11,12,2
W00001785,113,21,27,22,17,9,15,2
W00001786,128,18,16,33,28,16,16,1
W00001787,118,6,20,49,18,7,12,6
W00001788,159,7,22,70,38,5,14,3
W00001789,127,13,23,32,22,21,9,7
W00001790,201,15,59,66,33,14,8,6
W00001791,121,14,17,28,26,23,10,3
W00001792,147,7,47,30,25,22,13,3
W00001793,149,23,59,27,21,5,10,4
W00001794,158,14,36,51,23,12,16,6
W00001795,144,10,44,33,27,14,10,6
W00001796,146,24,15,58,24,5,14,6
W00001797,127,10,15,65,24,1,9,3
W00001798,128,15,27,23,24,13,22,4
W00001799,117,10,11,33,30,20,9,4
W00001800,127,12,27,28,23,16,15,6
W00001801,197,60,27,34,34,22,13,7
W00001802,131,8,19,32,26,26,12,8
W00001803,118,59,19,18,8,4,7,3
W00001804,130,16,18,29,23,28,13,3
W00001805,118,17,13,47,21,6,11,3
W00001806,140,16,12,52,33,12,12,3
W00001807,133,31,15,53,22,8,2,2
W00001808,138,13,41,35,22,8,13,6
W00001809,149,26,56,26,12,11,16,2
W00001810,157,11,34,45,33,12,19,3
W00001811,120,12,25,46,22,5,9,1
W00001812,117,17,19,41,19,7,11,3
W00001813,51,6,2,27,12,1,2,1
W00001815,98,7,18,40,22,2,7,2
W00001816,137,26,21,56,22,5,7,0
W00001817,143,36,21,45,25,9,6,1
W00001818,103,9,15,50,16,3,8,2
W00001819,120,16,18,41,22,10,11,2
W00001820,123,18,13,49,23,6,11,3
W00001821,122,15,14,40,27,9,13,4
W00001822,198,21,27,81,39,6,19,5
W00001823,115,13,17,56,21,3,3,2
W00001824,159,16,17,72,35,0,15,4
W00001825,85,5,10,36,21,2,7,4
W00001826,80,10,12,36,14,2,5,1
W00001827,124,15,18,54,24,4,6,3
W00001828,141,26,10,57,35,4,6,3
W00001829,118,8,12,41,32,14,9,2
W00001830,111,18,8,49,17,7,10,2
W00001831,139,18,20,63,25,2,7,4
W00001832,125,20,22,35,22,15,7,4
W00001833,113,34,16,22,12,17,11,1
W00001834,123,17,30,29,17,12,16,2
W00001835,139,30,18,44,18,14,11,4
W00001836,128,15,13,35,31,17,14,3
W00001837,159,23,13,63,44,3,11,2
W00001838,117,38,17,34,15,6,6,1
W00001839,135,18,29,31,23,14,18,2
W00001840,126,25,15,32,21,12,15,6
W00001841,122,26,14,46,12,10,12,2
W00001842,124,26,31,25,20,9,11,2
W00001843,114,19,11,48,23,5,8,0
W00001844,124,19,11,63,21,5,4,1
W00001845,111,22,10,59,9,2,8,1
W00001846,122,14,10,69,18,3,7,1
W00001847,110,13,13,64,13,2,3,2
W00001848,111,22,11,50,19,2,6,1
W00001849,116,27,5,51,23,3,6,1
W00001850,126,8,12,60,37,6,3,0
W00001851,115,30,13,55,9,3,2,3
W00001852,125,20,21,33,23,17,8,3
W00001853,144,18,21,66,24,0,9,6
W00001854,118,17,19,50,22,2,8,0
W00001855,117,26,8,65,11,5,2,0
W00001856,135,15,9,67,28,5,8,3
W00001857,121,17,7,46,31,5,8,7
W00001858,123,16,8,58,23,6,11,1
W00001859,112,8,8,45,37,7,5,2
W00001860,141,16,14,61,28,7,12,3
W00001861,180,16,16,70,60,4,13,1
W00001862,120,7,31,40,29,5,6,2
W00001863,128,28,21,36,19,18,4,2
W00001864,118,15,19,36,32,10,6,0
W00001866,181,14,40,60,40,10,14,3
W00001867,154,14,20,59,45,2,12,2
W00001868,106,10,16,28,20,16,14,2
W00001869,121,8,24,24,24,22,15,4
W00001870,137,10,24,42,32,15,10,4
W00001871,130,26,29,28,25,12,5,5
W00001872,107,4,30,27,13,9,18,6
W00001874,125,26,21,45,16,7,7,3
W00001875,127,22,30,20,17,10,23,5
W00001876,129,15,42,33,19,6,14,0
W00001879,83,0,62,9,0,3,8,1
W00001880,136,12,43,40,14,6,19,2
W00001881,108,6,20,28,10,13,27,4
W00001882,143,5,30,42,45,7,10,4
W00001883,105,14,9,39,24,2,17,0
W00001884,97,8,10,21,20,22,14,2
W00001885,118,11,8,64,27,1,5,2
W00001886,108,10,23,25,24,17,8,1
W00001887,101,11,18,44,17,4,6,1
W00001888,182,22,27,50,59,14,7,3
W00001889,127,13,16,48,22,15,12,1
W00001890,65,5,16,25,10,1,7,1
W00001891,84,14,5,44,10,3,3,5
W00001892,131,10,38,27,29,19,6,2
W00001893,143,29,20,51,23,9,10,1
W00001894,125,14,26,29,19,20,11,6
W00001895,172,19,37,33,44,23,9,7
W00001896,128,17,19,32,29,14,13,4
W00001897,121,9,29,33,22,17,11,0
W00001898,140,13,14,53,29,16,8,7
W00001899,137,51,29,28,11,9,9,0
W00001900,132,13,31,50,18,5,14,1
W00001901,131,17,14,55,29,10,6,0
W00001902,123,15,16,45,20,9,13,5
W00001903,132,15,19,45,28,12,11,2
W00001904,134,23,34,30,17,14,15,1
W00001905,133,17,17,42,32,14,9,2
W00001906,123,13,13,32,30,25,8,2
W00001907,131,11,14,53,31,6,13,3
W00001908,126,8,9,42,35,14,15,3
W00001909,191,14,18,81,53,11,9,5
W00001910,136,24,27,44,20,10,8,3
W00001911,138,19,13,72,24,1,6,3
W00001912,113,23,21,26,19,11,9,4
W00001913,129,30,30,40,13,7,5,4
W00001914,125,17,17,43,31,9,5,3
W00001915,123,15,17,50,26,11,3,1
W00001916,85,12,8,37,17,2,9,0
W00001917,122,7,16,60,22,2,10,5
W00001918,116,18,11,55,26,3,3,0
W00001919,151,23,20,67,34,3,1,3
W00001920,111,13,22,38,19,7,12,0
W00001921,105,29,15,19,17,13,10,2
W00001922,94,5,18,40,21,3,4,3
W00001923,149,29,22,60,21,6,9,2
W00001924,125,18,16,39,30,8,10,4
W00001925,127,16,28,28,23,19,8,5
W00001926,91,11,16,36,14,4,9,1
W00001927,104,9,12,39,24,12,6,2
W00001928,131,31,13,43,22,7,12,3
W00001929,162,12,32,58,41,3,13,3
W00001930,150,21,19,55,30,13,8,4
W00001931,159,22,29,67,25,5,10,1
W00001932,145,16,14,35,43,20,14,3
W00001933,134,31,16,58,16,8,4,1
W00001934,139,17,24,26,37,12,19,4
W00001935,186,16,32,73,39,11,11,4
W00001936,130,29,50,28,7,7,8,1
W00001937,133,13,10,58,39,7,4,2
W00001938,140,9,22,51,31,9,9,9
W00001939,146,18,17,58,36,11,4,2
W00001940,169,21,19,70,30,13,13,3
W00001941,144,21,42,49,21,4,7,0
W00001942,130,13,15,58,21,10,7,6
W00001943,125,14,29,49,23,6,4,0
W00001944,126,24,19,49,27,2,4,1
W00001945,137,19,25,36,27,13,11,6
W00001946,126,49,14,39,13,5,6,0
W00001947,131,36,26,33,23,6,7,0
W00001948,123,14,15,32,34,17,9,2
W00001949,127,10,13,33,41,16,11,3
W00001950,130,14,16,39,30,17,12,2
W00001951,112,23,31,28,10,13,7,0
W00001952,155,14,9,71,43,3,12,3
W00001953,157,12,25,44,21,4,50,1
W00001954,128,21,25,35,14,9,23,1
W00001955,139,12,19,46,22,18,15,7
W00001956,118,11,4,69,26,2,6,0
W00001957,125,17,9,65,26,2,4,2
W00001958,110,15,10,42,33,5,5,0
W00001959,59,9,15,15,14,1,5,0
W00001960,113,8,21,36,41,6,0,1
W00001961,96,19,19,28,19,6,4,1
W00001962,132,24,14,50,32,5,6,1
W00001963,141,8,11,52,36,9,16,9
W00001964,129,10,25,38,33,15,7,1
W00001965,125,16,27,40,18,13,6,5
W00001966,124,28,30,36,16,6,3,5
W00001967,133,23,14,43,28,12,5,8
W00001968,131,18,26,46,25,5,10,1
W00001969,130,32,7,65,19,1,6,0
W00001970,132,24,20,59,20,4,5,0
W00001971,148,29,16,83,14,3,2,1
W00001972,117,15,19,45,22,7,7,2
W00001973,129,16,13,54,32,5,6,3
W00001974,131,17,15,40,46,4,6,3
W00001975,118,18,19,42,31,4,4,0
W00001976,126,21,39,35,17,5,6,3
W00001977,125,31,9,58,21,3,3,0
W00001978,130,32,9,65,17,2,5,0
W00001979,113,21,13,44,18,6,9,2
W00001980,116,13,22,37,29,7,7,1
W00001981,118,19,20,45,19,3,9,3
W00001982,132,16,15,59,23,8,10,1
W00001983,108,27,10,28,16,8,17,2
W00001984,138,33,21,45,26,3,9,1
